Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Bryan Reynolds","PIT",119,521,19,67,65,10,0.07869482,0.20537428,0.20169852,0.30285714,0.26539278,0.32629559,0.4670913,0.33897442083212326,0.36,110.6381963796967,2.9003619560971856,9.731861952813585,-6.209664762020111,2.1100651371689074,"Bryan Reynolds",19326,668804
"Brandon Lowe","TBR",90,358,17,45,54,6,0.11452514,0.27932961,0.20833334,0.2755102,0.2275641,0.32402235,0.43589744,0.33011714289974237,0.332,114.2136748504055,0.8443316081538796,6.95127760813077,1.424651324748993,2.060500166246312,"Brandon Lowe",18882,664040
"Jason Heyward","LAD",102,300,13,48,35,2,0.10666667,0.18,0.21621622,0.28205128,0.26254826,0.34680135,0.47876448,0.35298130016874624,0.317,124.44868261472968,0.008703004568815231,9.049090866292113,1.1234028339385986,2.0286146648193935,"Jason Heyward",4940,518792
"Brandon Drury","LAA",98,404,19,47,64,0,0.04455446,0.26485149,0.21808511,0.32156863,0.26861702,0.30693069,0.48670213,0.3355604964907807,0.312,111.16222628882984,-3.4675375120714307,1.9445755977725474,4.2689016461372375,2.0017182982308186,"Brandon Drury",11615,592273
"Max Kepler","MIN",105,388,21,53,50,0,0.08247423,0.21391753,0.23495702,0.27016129,0.252149,0.31958763,0.48710602,0.34344677519552486,0.364,119.60557782788068,-4.36160290427506,4.767877252614516,1.986673355102539,2.001077296466325,"Max Kepler",12144,596146
"Willson Contreras","STL",113,446,15,47,54,6,0.10089686,0.2309417,0.18346254,0.30627306,0.25322997,0.34753363,0.43669251,0.34242353538226655,0.368,117.76987551591354,-3.2115071760490537,6.557031273058717,-1.6965842247009277,1.9906533570523173,"Willson Contreras",11609,575929
"Willy Adames","MIL",121,520,21,57,62,4,0.09807692,0.26153846,0.17943108,0.25245902,0.21444201,0.2972973,0.39387309,0.3012004445188294,0.335,86.89554966021103,-0.632689748890698,-9.03178485757152,11.07934045791626,1.959376545300104,"Willy Adames",15986,642715
"Edouard Julien","MIN",83,302,11,43,25,3,0.12913907,0.30463576,0.18677043,0.38853503,0.28015564,0.37541528,0.46692607,0.3649347515597296,0.342,134.46344475089026,0.1290835328400135,12.620172580180395,-3.3595390915870667,1.9574542425937298,"Edouard Julien",27534,666397
"Ryan Noda","OAK",100,382,12,48,42,3,0.17015707,0.32460733,0.18181819,0.34682081,0.23376623,0.37958115,0.41558442,0.35306762725975255,0.344,130.22981864018072,-0.8827003524638712,12.976353470574495,-6.501604571938515,1.9526156776377346,"Ryan Noda",23312,676116
"Austin Hays","BAL",117,467,13,62,53,4,0.06638116,0.23340471,0.1744186,0.34615385,0.28139535,0.32976445,0.45581395,0.3360973831921688,0.317,114.64541730602022,-2.72933201584965,5.478969638124607,-2.19045090675354,1.9248749718741078,"Austin Hays",19363,669720
"Tommy Edman","STL",111,417,12,57,41,20,0.0647482,0.15827338,0.17195767,0.26072607,0.24074074,0.29951691,0.41269841,0.30640673926032486,0.317,93.52106975224336,1.7019663313403726,-1.628075625339191,6.792072772979736,1.9231119440718867,"Tommy Edman",19470,669242
"Justin Turner","BOS",121,521,22,78,87,4,0.08445298,0.16122841,0.20086393,0.30662983,0.28725702,0.35700576,0.48812095,0.36267267296273054,0.349,125.83610479625604,-1.5444950559176505,14.610225036857383,-13.623794555664062,1.8794902804409395,"Justin Turner",5235,457759
"Brandon Belt","TOR",94,374,15,47,37,0,0.15775401,0.35026738,0.21474359,0.375,0.25,0.36898396,0.46474359,0.3610935239945276,0.328,131.9316935419287,-0.7624051067978144,13.57030218264951,-7.686937928199768,1.8661908584375093,"Brandon Belt",10264,474832
"CJ Abrams","WSN",126,500,14,66,50,38,0.04,0.196,0.15584415,0.28693182,0.24891775,0.29778672,0.4047619,0.30429763429361567,0.302,89.6048435665654,8.313054563477635,1.906693975298892,-0.1235971450805664,1.8654641659451323,"CJ Abrams",25768,682928
"Danny Jansen","TOR",85,298,16,37,51,0,0.07718121,0.20805369,0.23773585,0.23529412,0.22641509,0.31208054,0.46415094,0.33296139252306234,0.31,112.47972381806356,0.9349329802207649,5.398231298180422,3.05032479763031,1.8626559362819004,"Danny Jansen",16535,643376
"Jorge Soler","MIA",125,528,35,70,71,1,0.10606061,0.24621212,0.2737069,0.25496689,0.24137931,0.32765152,0.51508621,0.3560220932325936,0.371,124.45800485913843,-0.769141842611134,15.148007664923838,-14.490872383117676,1.847473550660435,"Jorge Soler",14221,624585
"Kevin Kiermaier","TOR",104,326,6,45,31,12,0.07361963,0.21165644,0.14237288,0.32882883,0.26779661,0.32923077,0.41016949,0.32164256536043606,0.308,104.65331779190116,-0.8251720564439893,0.9954298365017853,6.160902619361877,1.8292783485154256,"Kevin Kiermaier",11038,595281
"Ryan Mountcastle","BAL",102,422,18,58,65,3,0.07109005,0.23222749,0.19895288,0.31868132,0.27486911,0.32701422,0.47382199,0.33996222067332327,0.365,117.31776020145033,2.452843147329986,11.223635907394264,-7.532863795757294,1.8112346673700745,"Ryan Mountcastle",18373,663624
"Seiya Suzuki","CHC",110,461,13,56,48,5,0.09978308,0.23427332,0.16953317,0.32191781,0.26289926,0.3362256,0.43243243,0.3314360623774321,0.339,108.73956400254406,-1.5038617956452072,3.4620732954127993,-0.9196257591247559,1.809709652785277,"Seiya Suzuki",30116,673548
"Jake Rogers","DET",89,295,16,37,38,1,0.08474576,0.3220339,0.22348485,0.24516129,0.20454545,0.27891156,0.4280303,0.3032530205590384,0.334,90.78806242144204,-0.040505444165319204,-3.301932571876739,11.295729160308838,1.8069713400212701,"Jake Rogers",19452,668670
"Michael A. Taylor","MIN",118,352,20,44,45,13,0.05965909,0.33522727,0.22461538,0.28723404,0.22769231,0.28,0.45230769,0.3121024591582162,0.309,97.93254223896973,2.1832540570758283,1.3098524518433856,4.676007866859436,1.8012268551759605,"Michael A. Taylor",11489,572191
"Tommy Pham","- - -",103,367,13,40,53,17,0.09536785,0.22343324,0.19631901,0.30638298,0.2607362,0.33242507,0.45705521,0.3378768359702793,0.368,115.57845146721455,3.4095902661792934,10.456532248950388,-5.085605502128601,1.7750502067390908,"Tommy Pham",2967,502054
"Maikel Garcia","KCR",98,406,4,44,44,19,0.06896552,0.21182266,0.09589041,0.34035088,0.27671233,0.32345679,0.37260274,0.30306374923682505,0.319,86.9096123998005,0.278313257265836,-6.100108263056906,9.973340153694153,1.774768843403475,"Maikel Garcia",22715,672580
"Mike Yastrzemski","SFG",79,293,12,45,34,1,0.10921502,0.25255973,0.21317829,0.28488372,0.23643411,0.32302405,0.4496124,0.329956794778506,0.333,110.409237171643,1.992567467968911,5.751779918220425,1.8627065420150757,1.749451849701993,"Mike Yastrzemski",14854,573262
"Teoscar Hernández","SEA",132,556,23,60,81,6,0.05215827,0.30755396,0.19223301,0.34662577,0.26407767,0.30935252,0.45631068,0.3257382240966769,0.343,110.64776864132817,-3.949627240654081,3.1554380709864773,-4.916963815689087,1.7246160275312588,"Teoscar Hernandez",13066,606192
"Jake Meyers","HOU",99,324,9,40,32,5,0.08024691,0.26234568,0.15410959,0.29145729,0.22945205,0.30246914,0.38356164,0.30063924303761236,0.289,90.03663097839714,2.0087031088769436,-1.8655313799629765,8.0209641456604,1.7224537016252888,"Jake Meyers",20308,676694
"Yainer Diaz","HOU",88,323,19,41,49,0,0.03095975,0.17337461,0.24671053,0.28085106,0.27960526,0.30340557,0.52631579,0.34667196454647525,0.367,121.86596840367395,-2.4650671151466668,6.011225002324599,-0.09870076179504395,1.6947692713402769,"Yainer Diaz",23003,673237
"Jake Fraley","CIN",92,327,15,40,63,20,0.10091743,0.18042813,0.20415225,0.28240741,0.26297578,0.34556575,0.46712803,0.34901001838537365,0.332,114.15713776544155,1.7689145607873797,7.474938074889698,-1.8541347980499268,1.665025509938463,"Jake Fraley",19260,641584
"J.D. Davis","SFG",124,476,15,51,60,1,0.09033613,0.28781513,0.15513126,0.32234432,0.24582339,0.32067511,0.40095465,0.314730297789795,0.323,100.15778763431375,-1.8996380707249045,-1.807063807623934,2.3897076547145844,1.6645490370893101,"J.D. Davis",16219,605204
"Jeff McNeil","NYM",133,550,6,62,47,8,0.06363636,0.10545455,0.08704453,0.2886836,0.26518219,0.33211679,0.35222672,0.3051903826476884,0.293,94.93425675052795,0.23352022236213088,-3.200605653681131,1.2514635622501373,1.6613541366873932,"Jeff McNeil",15362,643446
"Daulton Varsho","TOR",132,493,16,53,50,15,0.07505071,0.23326572,0.15848215,0.259375,0.22098214,0.28309572,0.37946429,0.28820779512953126,0.3,81.53483709961422,3.102875008713454,-7.822459411652385,7.55853796005249,1.6588693536841554,"Daulton Varsho",19918,662139
"Chris Taylor","LAD",95,306,13,42,40,14,0.10784314,0.32352941,0.19702602,0.31012658,0.23048327,0.32026144,0.42750929,0.3225913473257893,0.312,103.9882268551175,2.84513380471617,4.34935473078204,1.6793957352638245,1.6349105481383859,"Chris Taylor",13757,621035
"Freddy Fermin","KCR",65,212,9,22,32,0,0.05188679,0.21698113,0.19796954,0.32413793,0.28426396,0.31753555,0.4822335,0.33872373861159194,0.335,111.56672145585983,-0.7583303763531148,2.184605605734833,6.81055760383606,1.6232849410588692,"Freddy Fermin",21840,666023
"Connor Joe","PIT",111,387,9,53,33,3,0.10852713,0.25581395,0.17857143,0.3231441,0.24702381,0.34366925,0.42559524,0.336384267153974,0.324,108.89433961834435,-0.722574102692306,3.5200545385381483,-0.42343854904174805,1.6153442883320468,"Connor Joe",16572,656582
"Gary Sánchez","- - -",71,254,18,32,45,0,0.07874016,0.2519685,0.27074236,0.2147651,0.21834061,0.28740157,0.48908297,0.32799506023174196,0.337,110.81654004155001,-1.8583304299972951,1.528024107648854,5.994796326383948,1.6086823666237937,"Gary Sanchez",11442,596142
"LaMonte Wade Jr.","SFG",113,439,13,53,35,2,0.15034169,0.20045558,0.1510989,0.29433962,0.25,0.36926606,0.4010989,0.34114592182471454,0.36,117.94247159621328,-0.49875066010281444,9.209861086373364,-7.953572630882263,1.6069819906671685,"LaMonte Wade Jr.",18126,664774
"Jazz Chisholm Jr.","MIA",71,280,14,33,34,17,0.06071429,0.30357143,0.2046332,0.31055901,0.24710425,0.29749104,0.45173745,0.32032740137483057,0.311,100.42606024300822,1.8790090028196573,2.0260503212670185,4.4370012283325195,1.590554929300506,"Jazz Chisholm Jr.",20454,665862
"Ryan McMahon","COL",128,537,22,74,67,5,0.11173184,0.30353818,0.20718816,0.32989691,0.24947146,0.33333333,0.45665962,0.33896986101275295,0.351,97.79697821419025,-5.3453611163422465,-6.803515217667533,4.527518033981323,1.5848311882614328,"Ryan McMahon",15112,641857
"George Springer","TOR",127,557,17,71,54,19,0.08617594,0.17773788,0.146,0.28682171,0.256,0.32553957,0.402,0.31759647345757697,0.336,101.85564647878995,-0.8673458201810718,0.373120890030183,-3.627855062484741,1.5788656416369347,"George Springer",12856,543807
"Mickey Moniak","LAA",78,297,13,32,41,6,0.03030303,0.35353535,0.21754386,0.4011976,0.28070175,0.30976431,0.49824561,0.3417891084745124,0.309,115.46900168735041,0.0018811202608048916,5.515711640056543,0.0364210307598114,1.5698903614884214,"Mickey Moniak",19956,666160
"Luis Rengifo","LAA",119,419,14,52,46,5,0.09785203,0.18615752,0.17344174,0.28928571,0.25745257,0.33890215,0.43089431,0.33466341629233165,0.321,110.54193994906889,-0.4233762277290225,4.877763331575139,-3.546178698539734,1.5653013009673507,"Luis Rengifo",19858,650859
"Cedric Mullins","BAL",87,359,12,40,57,15,0.10306407,0.21169916,0.1968254,0.2826087,0.24444444,0.32303371,0.44126984,0.3291224678245823,0.293,109.82261023594697,2.6265279725193977,6.8586291006139275,-3.523253560066223,1.560376694586114,"Cedric Mullins",17929,656775
"Taylor Ward","LAA",97,409,14,60,47,4,0.09535452,0.19559902,0.16853932,0.28358209,0.25280899,0.33496333,0.42134831,0.32902470486088314,0.338,106.64305144297037,-1.04289066279307,2.2179201344969397,-0.6916697025299072,1.5505647901053459,"Taylor Ward",17548,621493
"Zack Gelof","OAK",41,177,10,24,21,9,0.07909605,0.27118644,0.275,0.31067961,0.2625,0.32768362,0.5375,0.362537047741088,0.338,136.7774519289104,1.1195996282622218,8.932091520624413,0.3958491384983063,1.5368873796411788,"Zack Gelof",29766,680869
"Davis Schneider","TOR",14,57,6,12,14,1,0.15789474,0.26315789,0.46808511,0.53846154,0.42553191,0.52631579,0.89361702,0.575725115182107,0.422,280.338763862944,-0.3524810243397951,11.984208099028852,0.9964441694319248,1.491587301205596,"Davis Schneider",23565,676914
"Nolan Jones","COL",77,296,13,37,39,8,0.10810811,0.33445946,0.22222222,0.39333333,0.27586207,0.35810811,0.49808429,0.36488927850106945,0.335,115.24758426070551,2.922261585947126,8.48518523321953,-3.6185240298509598,1.485073294910384,"Nolan Jones",20529,666134
"Mitch Garver","TEX",60,235,13,30,36,0,0.11914894,0.25957447,0.23902439,0.32824427,0.27317073,0.36324786,0.51219512,0.3753241672475114,0.366,139.22574534338796,-1.172691154293716,9.89033001943833,-3.2354732155799866,1.4681142286069218,"Mitch Garver",15161,641598
"Ezequiel Tovar","COL",125,499,15,65,62,8,0.04208417,0.27054108,0.16808511,0.3250774,0.25531915,0.29116466,0.42340426,0.30605873788695737,0.301,75.63910971751211,-2.7606943431310356,-17.743876087556067,15.555108547210693,1.4653077181812022,"Ezequiel Tovar",24064,678662
"Spencer Steer","CIN",130,552,18,61,72,12,0.10326087,0.20289855,0.18464731,0.31179775,0.26763485,0.35326087,0.45228216,0.3492629090728967,0.331,114.32739991592338,1.4597713574767113,11.207800237771384,-15.284753322601318,1.4555391676363505,"Spencer Steer",26323,668715
"Mauricio Dubón","HOU",109,423,7,65,37,7,0.03782506,0.13711584,0.11970075,0.30383481,0.27431421,0.30496454,0.39401496,0.3023926178896117,0.297,91.24900248214445,0.23928440501913428,-4.203268463532971,4.150064945220947,1.440636873978802,"Mauricio Dubon",16530,643289
"Michael Conforto","SFG",111,426,15,55,55,4,0.11032864,0.22769953,0.15405406,0.29885057,0.25135135,0.342723,0.40540541,0.32583616779878805,0.334,107.6349681079145,0.6232341271825135,4.632152121459529,-4.773719310760498,1.4234681026937304,"Michael Conforto",16376,624424
"J.T. Realmuto","PHI",113,450,15,57,51,12,0.06888889,0.26222222,0.20197044,0.31407942,0.25123153,0.3125,0.45320197,0.324928940547986,0.326,102.75150991702438,-2.0708951139822602,-0.5447566356481253,-0.559575080871582,1.4082818734976805,"J.T. Realmuto",11739,592663
"Leody Taveras","TEX",116,455,12,55,58,11,0.05494505,0.21978022,0.16037736,0.31111111,0.25943396,0.30022075,0.41981132,0.30928714464831825,0.316,93.56442865443971,2.490984341595322,-1.0232699410997776,-0.5030436515808105,1.4028623749702713,"Leody Taveras",18900,665750
"Mike Tauchman","CHC",81,312,7,51,42,5,0.13461538,0.20192308,0.12878788,0.30964467,0.25757576,0.36012862,0.38636364,0.33190939932390806,0.345,109.05824464357065,2.0774047020822763,5.560849927466984,-2.105039596557617,1.3981267047599355,"Mike Tauchman",15274,643565
"Willi Castro","MIN",101,315,5,42,26,29,0.07619048,0.24761905,0.12949641,0.31472081,0.24100719,0.32165605,0.3705036,0.3050131283629055,0.314,93.03062259122731,5.328217457514256,2.6934686668601526,0.4049442410469055,1.3862982391948289,"Willi Castro",17338,650489
"Jarred Kelenic","SEA",90,362,11,43,45,12,0.09116022,0.32596685,0.18711657,0.35678392,0.25153374,0.32044199,0.43865031,0.32408521998891593,0.333,109.50479851515038,1.73584152944386,5.8652340075253795,-4.384196698665619,1.3853867724961206,"Jarred Kelenic",22558,672284
"Zach McKinstry","DET",125,438,8,50,30,15,0.0890411,0.21689498,0.12787724,0.29209622,0.23785166,0.30963303,0.3657289,0.2972460093848202,0.317,86.6345129610916,2.535926719661802,-4.489837586424557,3.260020077228546,1.3743702374214397,"Zach McKinstry",19392,656716
"J.D. Martinez","LAD",92,390,25,49,78,1,0.07179487,0.31282051,0.29059829,0.30805687,0.25641026,0.30927835,0.54700855,0.35505089772148035,0.37,125.84206777023614,-2.3260595207102597,10.096246225385826,-9.664167415350676,1.359286055722933,"J.D. Martinez",6184,502110
"Kyle Higashioka","NYY",85,235,10,22,33,0,0.05531915,0.28085106,0.17889908,0.26896552,0.22477064,0.26495726,0.40366972,0.28529948556525075,0.307,80.92827151280589,-0.4278341601602733,-5.806723311314732,11.34456729888916,1.3565267505073917,"Kyle Higashioka",5517,543309
"Ezequiel Duran","TEX",109,404,14,53,45,8,0.05445545,0.27227723,0.17741936,0.364,0.28225806,0.3325062,0.45967742,0.3399435172033547,0.329,114.76178554113562,-3.324263578746468,3.833130563301566,-4.232003092765808,1.3411570004853666,"Ezequiel Duran",23733,677649
"Eddie Rosario","ATL",116,422,20,56,64,3,0.07109005,0.23933649,0.22307692,0.3,0.25897436,0.3111639,0.48205128,0.33666425758884067,0.329,109.93083154366774,-2.119216381572187,3.0462365921085244,-3.9053667783737183,1.3382862205817385,"Eddie Rosario",12155,592696
"Lourdes Gurriel Jr.","ARI",119,488,20,54,68,4,0.05737705,0.17213115,0.20309051,0.27065527,0.25386313,0.30327869,0.45695364,0.32409171206260856,0.32,102.72132147721946,-2.239532893989235,-0.6026786178121806,-2.5215201377868652,1.3347385050175846,"Lourdes Gurriel Jr.",19238,666971
"Harrison Bader","NYY",84,310,7,40,37,17,0.04516129,0.18064516,0.125,0.27074236,0.23958333,0.27831715,0.36458333,0.27834022932453834,0.299,76.1162919501387,4.7544474033638835,-4.131385137574105,6.8033223152160645,1.326602487475202,"Harrison Bader",18030,664056
"Triston Casas","BOS",119,445,21,58,53,0,0.13932584,0.2494382,0.22631579,0.316,0.26315789,0.36629213,0.48947368,0.366856665024639,0.376,128.7291272107036,-2.307262053247541,13.035979422295217,-15.014365196228027,1.323517957065635,"Triston Casas",22514,671213
"Alejandro Kirk","TOR",96,331,6,25,33,0,0.08761329,0.10271903,0.09863946,0.26953125,0.25510204,0.33232628,0.3537415,0.3052094791874741,0.309,93.29065602450706,-5.601412316784263,-8.266691629891685,10.188989400863647,1.3234997629890213,"Alejandro Kirk",22581,672386
"Elly De La Cruz","CIN",73,323,11,54,34,23,0.06811146,0.34674923,0.19397993,0.35028249,0.24414716,0.29721362,0.43812709,0.31101682148873805,0.293,88.57769286511802,1.8925888896919787,-2.6548482263744893,4.831260919570923,1.3074386838778158,"Elly De La Cruz",26668,682829
"Will Benson","CIN",83,259,8,40,24,14,0.13127413,0.31274131,0.20888889,0.375,0.26222222,0.35907336,0.47111111,0.3582559455775846,0.31,120.38208603207468,1.6391992922872305,8.145868685036483,-3.8316742181777954,1.3050200327052075,"Will Benson",21853,666181
"Stone Garrett","WSN",89,271,9,40,40,3,0.09594096,0.30258303,0.18803419,0.36486486,0.26923077,0.34328358,0.45726496,0.34366068466385796,0.34,116.10656125022352,0.47562998812645674,5.855632338930052,-2.0473161935806274,1.2949798080252028,"Stone Garrett",19273,656448
"Trent Grisham","SDP",130,482,12,57,40,12,0.12863071,0.29253112,0.15647922,0.26848249,0.19804401,0.31027254,0.35452323,0.29724056303376173,0.32,90.12563369405213,2.5054305302910507,-3.360901206539978,-0.14641642570495605,1.2762176164990795,"Trent Grisham",18564,663757
"Royce Lewis","MIN",40,161,9,21,29,2,0.05590062,0.2484472,0.21333333,0.36633663,0.30666667,0.35403727,0.52,0.3739948894666589,0.309,140.72807949562656,0.15098314778879285,8.020616238588172,-0.9970530271530151,1.2519911970209405,"Royce Lewis",20437,668904
