"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"Huascar Ynoa","ATL","0","2","0","2","2","6.2","10.80","8.10","2.70",".429","49.3%","52.2%","33.3%","96.7","13.50","10.10","7.32","4.75","-0.2","20468"
"Francisco Perez","WSN","0","0","0","10","0","8.2","7.27","9.35","2.08",".367","78.1%","43.8%","15.4%","93.3","7.27","8.31","7.62","6.85","-0.2","21018"
"Darwinzon Hernandez","BOS","0","0","0","4","0","3.2","14.73","4.91","4.91",".455","61.0%","38.5%","28.6%","94.0","12.27","6.52","10.21","5.96","-0.2","19848"
"Austin Warren","LAA","3","0","0","14","0","16.0","5.06","2.81","1.69",".302","70.7%","37.7%","12.5%","93.9","5.63","7.35","5.37","5.16","-0.2","24937"
"Aaron Fletcher","PIT","0","1","0","9","0","11.2","4.63","3.09","1.54",".216","56.3%","43.6%","12.5%","","6.94","5.41","6.12","5.93","-0.2","22052"
"Sam Howard","PIT","0","0","0","3","0","2.0","4.50","18.00","4.50",".200","89.3%","33.3%","25.0%","91.8","9.00","11.60","16.12","12.59","-0.2","16265"
"Jesus Cruz","ATL","0","0","0","7","0","8.2","6.23","4.15","3.12",".200","79.5%","46.4%","27.3%","94.8","6.23","5.59","7.96","5.35","-0.2","20042"
"Jared Solomon","CIN","0","0","0","9","0","8.1","9.72","5.40","3.24",".238","40.8%","29.2%","21.4%","95.6","10.80","2.56","7.80","5.61","-0.2","23425"
"Jerad Eickhoff","PIT","0","1","0","1","1","4.1","8.31","2.08","4.15",".471","35.7%","42.1%","28.6%","89.6","20.77","8.41","10.04","6.44","-0.2","12664"
"Sam Clay","WSN","0","0","0","6","0","4.1","6.23","6.23","2.08",".167","58.1%","83.3%","50.0%","","10.38","7.77","9.58","7.26","-0.2","16279"
"James Kaprielian","OAK","3","5","0","17","17","85.1","6.01","3.69","1.37",".243","75.4%","40.2%","11.5%","93.8","4.32","4.97","5.20","5.19","-0.2","18331"
"Aaron Brooks","STL","0","0","0","5","0","9.1","6.75","1.93","2.89",".267","61.2%","39.4%","23.1%","93.8","7.71","10.04","6.76","4.65","-0.2","12272"
"Austin Pruitt","OAK","0","0","0","20","0","29.2","6.98","1.82","1.82",".250","67.7%","40.4%","14.6%","91.6","4.55","4.58","4.90","4.33","-0.2","15290"
"Francisco Morales","PHI","0","0","1","3","0","5.0","5.40","10.80","1.80",".100","52.6%","72.7%","33.3%","95.3","7.20","7.48","8.72","7.01","-0.2","22913"
"Jake Reed","- - -","1","0","0","8","0","9.0","8.00","7.00","2.00",".269","56.3%","32.1%","13.3%","91.8","9.00","4.97","6.89","6.48","-0.2","16209"
"Jack Flaherty","STL","0","0","0","3","3","8.0","6.75","10.13","1.13",".280","72.3%","45.8%","9.1%","92.2","5.63","5.34","6.99","7.41","-0.2","17479"
"Arodys Vizcaino","KCR","0","0","0","7","0","5.2","4.76","11.12","1.59",".167","72.9%","26.3%","10.0%","97.3","6.35","9.11","8.06","8.39","-0.2","5498"
"Garrett Stubbs","PHI","0","0","0","2","0","2.0","0.00","4.50","13.50",".375","35.7%","45.5%","60.0%","83.1","27.00","17.57","24.12","8.33","-0.2","18067"
"Bryce Elder","ATL","1","3","0","4","4","19.0","5.68","6.63","1.42",".263","79.9%","51.7%","15.0%","","4.74","6.81","6.27","5.79","-0.2","27779"
"Jeurys Familia","PHI","1","1","0","38","0","34.0","8.74","3.97","1.59",".408","68.3%","48.1%","16.7%","95.8","6.09","4.68","4.88","4.16","-0.2","5114"
"Domingo Acevedo","OAK","3","2","0","48","0","48.0","7.88","2.25","1.50",".210","84.7%","38.8%","14.8%","92.9","3.19","3.59","4.47","3.98","-0.2","17092"
"Mike Mayers","LAA","1","0","0","15","0","16.2","7.56","3.24","2.16",".280","77.3%","29.6%","16.7%","94.2","5.40","5.00","5.82","4.84","-0.2","15451"
"Kodi Whitley","STL","2","0","0","14","0","12.2","8.53","6.39","1.42",".265","72.9%","41.7%","14.3%","93.6","5.68","6.36","5.88","5.47","-0.2","19731"
"Tyler Danish","BOS","2","1","0","26","0","31.1","7.18","2.30","1.44",".239","74.2%","43.0%","16.7%","91.6","4.02","5.74","4.74","4.09","-0.2","15126"
"Carlos Hernandez","KCR","0","3","0","8","7","33.2","4.81","5.35","1.34",".376","57.6%","42.2%","10.4%","95.9","9.09","6.00","5.85","6.04","-0.2","22713"
"Art Warren","CIN","2","3","3","31","0","28.2","9.42","4.71","1.57",".288","57.1%","38.5%","15.2%","94.2","6.91","3.99","4.97","4.41","-0.2","18251"
"Ronald Bolanos","KCR","0","0","0","8","0","18.1","5.89","5.89","0.98",".310","80.7%","51.7%","11.1%","93.6","4.42","6.04","5.68","5.72","-0.2","20041"
"Brett Phillips","TBR","0","0","0","3","0","4.0","0.00","4.50","6.75",".353","44.1%","25.0%","25.0%","","18.00","38.88","14.37","9.08","-0.2","14735"
"Stephen Nogosek","NYM","0","1","0","9","0","15.2","7.47","2.87","2.30",".233","83.3%","40.4%","17.4%","94.9","2.30","4.37","5.93","4.79","-0.2","19545"
"Jordan Weems","WSN","0","1","0","20","0","22.1","8.46","4.03","2.01",".258","62.5%","40.9%","17.9%","96.7","6.04","3.91","5.49","4.44","-0.2","13190"
"Elvis Peguero","LAA","0","0","0","13","0","17.1","6.23","2.60","2.08",".339","53.6%","50.8%","21.1%","","7.27","5.03","5.60","4.23","-0.2","21652"
"Travis Lakins Sr.","BAL","0","1","0","6","0","10.1","6.97","5.23","2.61",".344","59.5%","34.3%","20.0%","94.3","9.58","8.84","7.38","5.76","-0.2","18600"
"Michael Pineda","DET","2","6","0","10","10","42.2","4.85","1.27","2.32",".293","75.1%","39.1%","17.2%","90.1","5.27","5.96","5.81","4.69","-0.2","5372"
"Anthony Bender","MIA","1","3","6","17","0","15.0","9.00","3.00","1.80",".350","85.1%","55.8%","30.0%","98.1","4.20","4.22","4.92","3.31","-0.2","19742"
"Tommy Romero","TBR","1","0","0","3","1","4.2","9.64","9.64","3.86",".111","76.9%","36.4%","33.3%","90.5","7.71","7.48","9.76","6.10","-0.2","23465"
"Connor Seabold","BOS","0","2","0","3","3","11.1","10.32","3.97","3.18",".513","63.0%","34.9%","21.1%","91.9","11.91","5.96","7.26","5.17","-0.2","19695"
"Robert Suarez","SDP","2","1","1","22","0","23.1","11.19","5.01","1.54",".174","84.1%","40.0%","20.0%","97.6","3.09","3.99","4.79","3.83","-0.2","30115"
"Chi Chi Gonzalez","- - -","0","1","0","6","4","18.1","5.89","1.96","2.45",".328","66.7%","42.9%","21.7%","92.9","6.87","5.77","6.01","4.33","-0.2","14663"
"Luis Patino","TBR","0","1","0","3","3","8.0","3.38","4.50","2.25",".345","77.5%","32.3%","11.8%","94.9","6.75","5.59","7.49","7.40","-0.2","22815"
"Aroldis Chapman","NYY","0","3","9","29","0","24.1","10.73","6.29","1.48",".237","74.8%","35.5%","14.3%","97.7","4.81","4.87","4.97","4.54","-0.2","10233"
"Chase Silseth","LAA","1","3","0","7","7","28.2","7.53","3.77","2.20",".306","69.1%","46.2%","25.0%","95.6","6.59","6.48","5.98","4.26","-0.2","30074"
"Domingo German","NYY","1","1","0","3","3","12.2","7.11","4.26","2.84",".310","81.5%","37.0%","21.1%","93.1","6.39","6.36","7.30","5.43","-0.2","17149"
"Tommy Kahnle","LAD","0","0","0","4","0","4.0","11.25","4.50","4.50",".167","93.8%","42.9%","66.7%","95.5","6.75","4.05","9.37","3.98","-0.2","11384"
"Collin Snider","KCR","4","2","0","27","0","21.0","5.14","4.71","0.86",".353","56.8%","47.8%","10.5%","","7.71","6.00","4.93","5.03","-0.2","23307"
"Oliver Ortega","LAA","1","3","1","26","0","33.0","8.45","4.91","1.36",".300","75.0%","48.9%","20.0%","96.2","3.82","5.13","4.94","4.09","-0.2","21025"
"John King","TEX","1","3","0","29","0","31.1","6.32","3.73","1.15",".327","73.3%","61.3%","17.4%","","4.60","4.31","4.71","4.14","-0.2","22051"
"Adrian Martinez","OAK","2","2","0","4","4","19.1","6.52","2.79","2.33",".295","62.5%","37.9%","20.0%","","6.52","7.03","6.27","4.83","-0.2","21023"
"Dereck Rodriguez","MIN","0","0","0","1","0","4.0","4.50","6.75","6.75",".091","100.0%","50.0%","42.9%","92.0","6.75","8.06","14.12","6.97","-0.2","14509"
"Frank Schwindel","CHC","0","0","0","3","0","3.0","0.00","3.00","12.00",".308","88.2%","5.9%","36.4%","59.0","18.00","15.95","21.45","9.57","-0.2","15351"
"T.J. McFarland","STL","0","0","0","27","0","30.0","4.80","3.00","1.20",".347","59.5%","53.8%","14.8%","","6.60","5.70","4.98","4.59","-0.3","3237"
"Steven Okert","MIA","5","1","0","43","0","37.1","11.33","4.10","1.69",".210","91.2%","33.7%","17.1%","93.5","2.89","3.22","4.80","4.00","-0.3","13580"
"Tyler Duffey","MIN","2","4","2","39","0","42.1","7.87","2.98","1.49",".291","75.8%","44.4%","21.9%","92.4","4.46","5.45","4.58","3.56","-0.3","13758"
"Javy Guerra","- - -","0","0","0","8","0","8.1","4.32","6.48","3.24",".313","60.8%","42.9%","23.1%","99.0","10.80","7.77","9.00","6.64","-0.3","17292"
"Thomas Hatch","TOR","0","1","0","1","1","4.2","7.71","3.86","5.79",".563","46.3%","52.6%","75.0%","94.5","19.29","10.22","11.69","4.61","-0.3","19264"
"Miguel Sanchez","MIL","1","1","0","12","0","13.1","6.08","5.40","2.03",".237","82.3%","58.5%","27.3%","94.3","4.05","4.87","6.49","4.79","-0.3","20074"
"Jared Koenig","OAK","1","3","0","5","5","25.1","4.62","4.62","1.42",".267","66.8%","47.2%","13.8%","88.8","6.39","6.28","6.04","5.69","-0.3","27517"
"Calvin Faucher","TBR","1","3","0","14","0","12.2","8.53","4.97","2.13",".381","64.2%","35.6%","17.6%","95.6","7.11","7.91","5.96","4.88","-0.3","20116"
"Phillip Diehl","CIN","0","0","0","5","0","5.2","4.76","4.76","4.76",".263","58.8%","22.7%","23.1%","91.5","11.12","8.84","10.53","7.06","-0.3","20030"
"Zack Littell","SFG","1","2","0","26","0","30.1","8.60","2.08","2.08",".294","76.2%","45.7%","19.4%","94.3","5.04","3.41","5.00","3.76","-0.3","15823"
"J.B. Wendelken","ARI","2","1","0","29","0","29.0","6.52","4.34","1.24",".256","64.0%","44.2%","15.4%","94.8","5.28","6.28","5.01","4.55","-0.3","14506"
"Louis Head","MIA","0","0","1","23","0","23.2","8.75","4.18","1.52",".319","62.1%","26.4%","11.1%","93.4","7.23","4.55","5.27","5.34","-0.3","13259"
"Matt Barnes","BOS","0","3","2","20","0","17.0","7.41","6.35","1.06",".288","44.1%","43.4%","9.1%","94.8","7.94","4.97","5.29","5.69","-0.3","12863"
"Jacob Barnes","DET","3","1","0","22","0","20.2","4.35","3.92","1.31",".273","63.4%","51.5%","13.6%","95.5","6.10","4.87","5.49","5.18","-0.3","12323"
"Jake Brentz","KCR","0","3","0","8","0","5.1","15.19","18.56","1.69",".588","34.0%","29.4%","25.0%","96.3","23.63","9.98","8.37","7.04","-0.3","17783"
"Bennett Sousa","CHW","3","0","1","25","0","20.1","5.31","4.43","1.33",".314","50.3%","49.3%","12.0%","94.3","8.41","4.16","5.48","5.39","-0.3","21345"
"Chasen Shreve","NYM","1","1","0","25","0","26.1","9.91","3.42","2.05",".304","62.9%","40.0%","20.7%","90.7","6.49","4.84","5.02","3.69","-0.3","10855"
"Dylan Coleman","KCR","2","1","0","44","0","43.0","9.00","6.28","1.05",".227","78.2%","39.1%","11.4%","97.8","2.93","4.31","4.86","4.87","-0.3","22276"
"Anibal Sanchez","WSN","0","4","0","4","4","20.0","6.75","4.05","2.70",".263","57.5%","42.9%","20.7%","90.0","7.65","3.29","7.02","5.27","-0.3","3284"
"Hunter Strickland","CIN","2","3","7","42","0","38.1","7.51","5.40","1.17",".302","68.3%","31.4%","9.4%","95.5","5.63","5.74","5.49","5.85","-0.3","7836"
"Yennier Cano","MIN","1","0","0","10","0","13.2","9.22","7.24","1.98",".341","60.5%","47.7%","21.4%","95.8","9.22","5.38","6.56","5.23","-0.3","25911"
"Jackson Kowar","KCR","0","0","0","7","0","15.2","9.77","6.32","2.30",".460","64.8%","50.0%","25.0%","95.8","9.77","6.32","6.37","4.57","-0.3","21549"
"Junior Fernandez","STL","0","0","0","13","0","15.1","7.04","4.70","1.76",".304","91.7%","60.4%","25.0%","98.9","2.93","3.80","5.86","4.48","-0.3","18496"
"Luis Cessa","CIN","3","1","0","32","1","32.0","7.03","3.66","1.69",".330","61.9%","54.5%","20.7%","94.1","6.47","5.27","5.30","4.21","-0.3","13345"
"Tommy Milone","SEA","1","1","0","7","0","16.2","2.70","3.24","2.16",".189","71.4%","28.6%","12.9%","86.8","5.40","5.38","6.90","6.54","-0.3","7608"
"Ryan Burr","CHW","1","1","0","8","0","9.0","7.00","4.00","3.00",".200","64.1%","50.0%","30.0%","95.0","6.00","6.28","7.23","4.55","-0.3","17536"
"Josh VanMeter","PIT","0","0","0","3","0","3.0","0.00","6.00","15.00",".500","40.0%","32.0%","50.0%","72.0","39.00","34.44","26.78","10.07","-0.3","15170"
"Yohan Ramirez","- - -","1","0","0","8","0","10.1","9.58","6.10","2.61",".259","75.9%","26.7%","18.8%","94.2","6.97","6.94","7.67","6.19","-0.3","19444"
"Josh Rogers","WSN","2","2","0","16","3","26.1","4.10","3.76","2.05",".214","75.2%","34.8%","13.6%","90.6","5.13","4.93","6.42","5.94","-0.3","18510"
"Tyler Gilbert","ARI","0","3","0","8","7","34.1","5.24","2.62","2.10",".234","70.1%","32.7%","15.4%","89.3","5.24","6.64","5.94","5.16","-0.3","17964"
"Sammy Long","SFG","1","3","1","28","6","42.1","7.02","2.98","1.70",".248","72.4%","39.2%","13.6%","94.5","3.61","4.22","5.08","4.69","-0.3","25379"
"Ethan Roberts","CHC","0","1","0","9","0","7.2","10.57","7.04","3.52",".368","78.1%","36.4%","42.9%","93.7","8.22","8.84","8.60","4.87","-0.3","24930"
"Ryan Borucki","- - -","2","0","0","30","0","23.2","7.61","4.18","1.52",".258","76.6%","50.7%","18.2%","","4.56","5.48","5.15","4.33","-0.3","16350"
"Ralph Garza","TBR","2","2","0","18","0","34.0","4.50","4.24","1.06",".294","82.6%","39.3%","10.8%","91.2","3.44","5.59","5.23","5.32","-0.3","17682"
"Jake Lemoine","OAK","0","0","0","9","0","16.1","7.16","3.86","2.20",".280","51.5%","40.7%","16.7%","93.3","7.71","3.78","5.99","5.00","-0.3","19785"
"Daniel Norris","CHC","0","4","0","27","1","30.0","12.90","6.30","2.10",".262","49.7%","42.6%","28.0%","92.0","6.90","4.28","5.58","3.79","-0.3","13475"
"Jon Heasley","KCR","1","6","0","12","12","55.2","6.63","4.53","1.78",".279","67.0%","35.7%","13.4%","93.8","5.82","5.93","5.88","5.50","-0.4","22224"
"Jake Diekman","- - -","5","1","1","46","0","40.1","12.27","6.69","1.12",".272","73.2%","36.0%","14.7%","95.9","4.02","4.46","4.68","4.32","-0.4","5003"
"Greg Holland","TEX","0","1","0","5","0","4.2","9.64","1.93","5.79",".273","71.4%","50.0%","75.0%","93.8","7.71","11.26","9.97","2.89","-0.4","7196"
"Phil Maton","HOU","0","1","0","44","0","42.2","9.28","2.95","1.69",".268","79.5%","38.1%","17.8%","91.0","3.38","4.80","4.97","4.10","-0.4","18064"
"Anderson Espinoza","CHC","0","1","0","4","0","11.2","10.03","7.71","2.31",".095","100.0%","41.7%","30.0%","94.0","3.09","4.49","7.32","5.25","-0.4","18593"
"Jake Bird","COL","1","3","0","19","0","21.0","6.86","5.14","1.71",".262","65.7%","54.7%","28.6%","","6.00","4.97","5.93","4.44","-0.4","21267"
"Dallas Keuchel","- - -","2","7","0","12","12","50.2","6.75","4.80","1.78",".371","53.9%","50.0%","19.2%","87.9","8.53","5.13","5.78","4.74","-0.4","9434"
"Yusei Kikuchi","TOR","4","5","0","18","18","74.0","10.22","5.23","1.82",".282","73.7%","44.6%","20.3%","94.8","4.86","5.93","5.51","4.36","-0.4","20633"
"Jose Alvarez","SFG","2","1","1","21","0","15.1","8.80","5.28","1.76",".298","75.6%","46.8%","18.8%","91.2","5.28","7.16","5.86","4.86","-0.4","5358"
"Noe Ramirez","ARI","3","3","0","46","0","42.1","9.35","3.83","1.70",".292","73.2%","37.2%","17.0%","89.8","4.68","4.08","4.91","4.11","-0.4","12800"
"Casey Lawrence","TOR","0","1","0","5","0","15.2","5.17","1.72","2.87",".300","58.8%","43.6%","26.3%","91.1","8.04","5.07","6.88","4.54","-0.4","11121"
"Jharel Cotton","MIN","2","2","0","25","0","35.0","7.97","4.11","1.80",".182","89.7%","29.5%","13.5%","92.9","2.83","3.72","5.49","5.10","-0.4","13654"
"Trevor Richards","TOR","3","1","0","40","0","40.1","11.60","4.69","2.01",".313","74.4%","38.5%","20.5%","93.4","5.36","5.03","5.08","3.80","-0.4","19309"
"Dauri Moreta","CIN","0","2","1","30","1","30.1","8.90","2.67","2.67",".244","66.9%","32.2%","20.9%","96.1","6.23","4.08","6.28","4.53","-0.4","21101"
"Tayler Saucedo","TOR","0","0","0","4","0","2.2","0.00","3.38","10.13",".273","100.0%","50.0%","60.0%","93.0","13.50","24.33","18.87","7.03","-0.4","17888"
"Thomas Szapucki","NYM","0","1","0","1","1","1.1","13.50","20.25","27.00",".750","22.7%","12.5%","80.0%","94.6","60.75","47.29","45.87","12.44","-0.4","21065"
"Kirk McCarty","CLE","2","2","0","5","2","19.1","6.52","4.19","2.79",".298","76.3%","36.5%","22.2%","92.5","6.05","7.03","7.10","5.14","-0.4","20555"
"Chris Mazza","TBR","1","0","0","2","0","5.1","8.44","10.13","5.06",".316","54.7%","40.9%","37.5%","91.3","11.81","13.32","13.05","7.97","-0.5","14151"
"Genesis Cabrera","STL","3","2","1","31","0","36.2","7.85","3.93","1.47",".208","87.4%","46.1%","17.6%","96.4","2.95","4.58","5.05","4.30","-0.5","17490"
"Anthony Castro","CLE","0","0","0","12","0","13.1","8.10","6.75","3.38",".368","63.6%","51.2%","41.7%","95.2","7.43","9.11","8.44","4.90","-0.5","19789"
"Vladimir Gutierrez","CIN","1","6","0","10","8","36.2","7.12","5.89","1.96",".339","69.4%","33.6%","14.0%","93.0","7.61","5.66","6.83","6.30","-0.5","19278"
"Mike Minor","CIN","1","8","0","11","11","56.2","8.10","3.97","2.54",".291","71.2%","29.4%","17.6%","90.3","6.19","4.90","6.58","5.29","-0.5","10021"
"Will Smith","- - -","0","1","5","42","0","38.0","9.71","4.97","1.89",".272","69.0%","33.9%","15.4%","92.2","4.50","3.94","5.51","4.81","-0.5","8048"
"Alec Mills","CHC","0","1","0","7","2","17.2","5.60","1.53","3.57",".350","57.9%","34.3%","22.6%","88.8","9.68","8.06","8.04","5.50","-0.6","13834"
"Trevor Kelley","MIL","1","0","0","15","0","19.0","9.00","3.32","3.32",".255","72.9%","34.5%","25.0%","","6.63","4.16","7.33","4.73","-0.6","18454"
"Colin Poche","TBR","3","1","6","37","0","34.0","8.74","3.44","2.12",".198","82.7%","35.1%","17.0%","93.6","3.18","3.41","5.47","4.47","-0.6","19403"
"Drew VerHagen","STL","3","1","0","19","0","21.2","7.48","5.82","2.08",".324","68.6%","33.8%","17.2%","95.1","6.65","6.20","6.53","5.52","-0.6","13424"
"Hansel Robles","BOS","1","3","2","26","0","24.2","7.66","5.11","1.82",".282","62.5%","39.5%","17.2%","96.2","5.84","6.40","5.75","4.86","-0.6","11801"
"Spencer Howard","TEX","2","3","0","9","7","34.1","7.60","3.67","2.88",".298","72.1%","38.6%","21.6%","94.5","6.82","5.48","6.90","4.95","-0.7","23252"
"Bryan Shaw","CLE","4","2","0","41","2","38.1","7.28","4.70","1.64",".261","69.7%","53.4%","20.6%","94.2","5.63","5.38","5.75","4.70","-0.7","8110"
"Elvin Rodriguez","DET","0","3","0","6","5","26.0","6.92","4.50","3.46",".316","57.1%","35.2%","23.3%","93.1","10.04","6.28","8.19","5.65","-0.7","20962"
"Heath Hembree","PIT","2","0","0","20","0","16.1","6.61","7.71","2.76",".255","75.0%","25.0%","20.8%","94.2","7.16","7.35","8.20","6.40","-0.7","11632"
"Caleb Smith","ARI","1","1","0","31","1","48.1","8.57","5.40","2.05",".267","80.9%","32.1%","15.1%","92.0","4.66","3.97","6.03","5.32","-0.7","14875"
"Kolby Allard","TEX","0","2","1","9","0","17.0","6.88","2.12","4.24",".239","62.5%","25.9%","32.0%","91.2","8.47","6.69","8.59","4.66","-0.7","18694"
"Sergio Romo","- - -","0","1","0","23","0","18.0","7.00","3.00","3.50",".231","59.2%","17.2%","20.0%","85.2","7.50","5.24","7.62","5.45","-0.7","9817"
"Matt Swarmer","CHC","2","3","0","11","5","34.0","9.53","5.29","3.18",".247","74.6%","35.1%","27.3%","90.6","5.03","5.59","7.35","4.69","-0.7","19705"
"Adam Oller","OAK","1","4","0","12","7","38.2","6.52","4.89","2.56",".289","61.6%","32.8%","16.7%","93.9","7.68","6.56","7.15","5.99","-0.8","20132"
"Joe Smith","MIN","1","1","0","34","0","27.1","5.60","2.96","2.30",".295","75.3%","57.4%","26.9%","86.2","4.61","5.17","6.30","4.38","-0.8","3281"
"Elieser Hernandez","MIA","2","5","0","14","9","53.0","8.83","3.06","3.06",".262","72.0%","30.4%","19.8%","91.5","6.11","4.90","6.82","4.95","-1.0","16933"
