"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Kutter Crawford","BOS","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20531"
"Edwin Uceta","ARI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20539"
"Phoenix Sanders","TBR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20541"
"Bowden Francis","TOR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20548"
"Kirk McCarty","CLE","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20555"
"Anderson Severino","CHW","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20582"
"Yusei Kikuchi","TOR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20633"
"Felix Bautista","BAL","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20666"
"Cristopher Sanchez","PHI","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20778"
"Elvin Rodriguez","DET","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","20962"
"Francisco Perez","WSN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21018"
"Oliver Ortega","LAA","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21025"
"Jhoan Duran","MIN","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21029"
"Emmanuel Clase","CLE","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21032"
"Seth Martinez","HOU","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21045"
"Dauri Moreta","CIN","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21101"
"Miguel Yajure","PIT","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21111"
"Alexis Diaz","CIN","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21132"
"Dany Jimenez","OAK","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21170"
"Humberto Castellanos","ARI","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21183"
"Connor Brogdon","PHI","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21205"
"Bailey Ober","MIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21224"
"Lucas Gilbreath","COL","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21290"
"Tylor Megill","NYM","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21318"
"Parker Mushinski","HOU","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21324"
"Bennett Sousa","CHW","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21345"
"Glenn Otto","TEX","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21366"
"Joe Ryan","MIN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21390"
"Ryan Feltner","COL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21446"
"Konnor Pilkington","CLE","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21453"
"Kris Bubic","KCR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21455"
"Cole Sands","MIN","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21461"
"Shane McClanahan","TBR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21483"
"Daniel Lynch","KCR","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21537"
"Jackson Kowar","KCR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21549"
"Jake Cousins","MIL","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21620"
"Elvis Peguero","LAA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21652"
"Kervin Castro","SFG","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21656"
"Mason Thompson","WSN","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21850"
"Camilo Doval","SFG","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21992"
"Luis Frias","ARI","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21997"
"John King","TEX","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22051"
"Aaron Fletcher","PIT","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22052"
"Hunter Greene","CIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22182"
"MacKenzie Gore","SDP","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22201"
"Logan Gilbert","SEA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22250"
"Tarik Skubal","DET","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22267"
"Dylan Coleman","KCR","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22276"
"Trevor Rogers","MIA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22286"
"Joe Barlow","TEX","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22296"
"Angel De Jesus","DET","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22323"
"Carlos Hernandez","KCR","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22713"
"Roansy Contreras","PIT","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22810"
"Luis Patino","TBR","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22815"
"Joan Adon","WSN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22925"
"Spencer Howard","TEX","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23252"
"Packy Naughton","STL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23292"
"Collin Snider","KCR","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23307"
"Damon Jones","PHI","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23310"
"Beau Sulser","PIT","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23420"
"JP Sears","NYY","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23429"
"Tommy Romero","TBR","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23465"
"Ron Marinaccio","NYY","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23488"
"Nick Snyder","TEX","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23493"
"Aaron Ashby","MIL","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23550"
"Luis Garcia","HOU","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23735"
"Justin Bruihl","LAD","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23779"
"Ray Kerr","SDP","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23809"
"Josiah Gray","WSN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24580"
"Kyle Bradish","BAL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24586"
"Josh Winder","MIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24606"
"Ethan Roberts","CHC","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24930"
"Andrew Wantz","LAA","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24933"
"Austin Warren","LAA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24937"
"Alex Vesia","LAD","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25007"
"William Woods","ATL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25075"
"Penn Murfee","SEA","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25174"
"Brady Singer","KCR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25377"
"Sammy Long","SFG","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25379"
"Drew Rasmussen","TBR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25385"
"Matt Brash","SEA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25756"
"Beau Brieske","DET","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26079"
"Neil Pallante","STL","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26108"
"Tyler Holton","ARI","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26231"
"Nick Lodolo","CIN","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26378"
"Alek Manoah","TOR","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26410"
"Reid Detmers","LAA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27468"
"Spencer Strider","ATL","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27498"
"Hirokazu Sawamura","BOS","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27515"
"Bryce Elder","ATL","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27779"
"Robert Suarez","SDP","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","30115"
"Reiver Sanmartin","CIN","5","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.5","0.4","0.0","19754"
"David Fletcher","LAA","11","29","0","0","1","0","6.9%","3.4%",".148",".154",".148",".207",".296",".224","","45","-0.3","-2.0","1.0","0.0","17992"
"Mickey McDonald","OAK","4","6","0","0","0","0","33.3%","50.0%",".000",".000",".000",".333",".000",".231","","55","0.0","-0.3","0.1","0.0","20533"
"Alejo Lopez","CIN","9","26","0","3","0","0","3.8%","19.2%",".000",".316",".250",".308",".250",".261","","62","-0.3","-1.4","0.5","0.0","21127"
"J.D. Davis","NYM","15","43","1","4","2","1","16.3%","30.2%",".114",".286",".200",".349",".314",".313","","108","-0.8","-0.4","-1.1","0.0","16219"
"Joe Perez","HOU","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.2","0.1","0.0","22254"
"Simon Muzziotti","PHI","9","9","0","0","0","0","0.0%","22.2%",".000",".200",".143",".250",".143",".203","","27","-0.1","-0.9","0.5","0.0","19553"
"Bo Bichette","TOR","26","113","3","12","12","3","3.5%","26.5%",".128",".303",".239",".265",".367",".281","","82","0.4","-1.8","-1.9","0.0","19612"
"Franchy Cordero","BOS","3","12","0","1","1","0","8.3%","0.0%",".100",".273",".300",".333",".400",".314","","105","0.1","0.2","-0.7","0.0","14567"
"Derek Hill","DET","7","24","0","4","1","0","4.2%","29.2%",".043",".313",".217",".250",".261",".232","","51","0.2","-1.0","0.2","0.0","16947"
"Mike Zunino","TBR","17","56","2","4","6","0","5.4%","35.7%",".135",".161",".135",".179",".269",".200","","34","0.1","-3.8","1.9","0.0","13265"
"Garrett Hampson","COL","4","12","0","2","0","1","16.7%","16.7%",".000",".143",".111",".273",".111",".207","","19","0.2","-1.0","0.5","0.0","19262"
"Kyle Higashioka","NYY","17","52","0","5","4","0","5.8%","23.1%",".065",".200",".152",".216",".217",".201","","30","0.3","-3.6","1.8","0.0","5517"
"Adam Duvall","ATL","26","104","1","9","13","0","6.7%","32.7%",".096",".279",".191",".250",".287",".243","","53","1.7","-4.0","0.4","0.0","10950"
"Mike Ford","SFG","1","4","0","0","2","0","0.0%","0.0%",".000",".250",".250",".250",".250",".224","","46","0.0","-0.3","0.0","0.0","15585"
"Jackie Bradley Jr.","BOS","24","80","0","4","6","1","8.8%","21.3%",".083",".236",".181",".253",".264",".238","","51","0.0","-4.2","1.4","0.0","12984"
"Kyle Isbel","KCR","7","15","0","2","2","0","6.7%","13.3%",".000",".250",".214",".267",".214",".225","","45","-0.1","-1.0","0.3","0.0","21614"
"Stuart Fairchild","SEA","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.2","0.0","0.0","20321"
"Aledmys Diaz","HOU","18","64","1","4","4","0","7.8%","20.3%",".069",".227",".190",".266",".259",".245","","63","-0.9","-3.4","1.2","0.0","15937"
"Luis Gonzalez","SFG","11","39","1","5","8","1","7.7%","17.9%",".121",".321",".303",".333",".424",".324","","112","0.2","0.7","-2.2","0.0","20332"
"Ka'ai Tom","SFG","1","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.2","0.0","0.0","18136"
"Kevin Padlo","SFG","2","5","0","0","0","0","0.0%","0.0%",".000",".200",".200",".200",".200",".179","","16","-0.2","-0.7","0.3","0.0","16593"
"Nick Plummer","NYM","2","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","-98","0.0","-0.2","0.0","0.0","18690"
"Jason Krizan","SFG","3","10","0","0","0","0","20.0%","30.0%",".000",".200",".125",".300",".125",".228","","49","0.2","-0.4","-0.2","0.0","12394"
"Spencer Torkelson","DET","22","81","3","6","8","0","13.6%","32.1%",".145",".225",".174",".296",".319",".286","","90","-0.4","-1.2","-1.7","0.0","27465"
"Carlos Santana","KCR","19","77","1","6","6","0","18.2%","10.4%",".095",".167",".159",".312",".254",".268","","75","0.2","-1.9","-0.9","0.0","2396"
"Jose Herrera","ARI","12","28","0","3","0","0","17.9%","28.6%",".000",".133",".087",".250",".087",".188","","17","0.2","-2.5","1.3","0.0","17040"
"Amed Rosario","CLE","21","90","0","9","6","1","6.7%","16.7%",".048",".261",".214",".267",".262",".242","","59","0.4","-3.6","0.4","0.0","15518"
"Tyler O'Neill","STL","23","98","2","13","17","3","10.2%","24.5%",".131",".242",".202",".276",".333",".271","","77","-1.0","-3.6","0.0","0.0","15711"
"Tyler Nevin","BAL","5","17","0","2","3","0","5.9%","17.6%",".000",".182",".143",".294",".143",".231","","49","-0.3","-1.3","0.3","0.0","17893"
"Abraham Toro","SEA","22","82","2","8","6","0","7.3%","13.4%",".133",".161",".160",".232",".293",".234","","58","0.0","-3.8","0.7","0.0","19844"
"Ronald Acuna Jr.","ATL","6","28","0","0","2","2","7.1%","39.3%",".040",".357",".200",".286",".240",".249","","57","0.5","-0.9","-0.4","0.0","18401"
"Zach Reks","TEX","4","10","0","2","3","0","0.0%","30.0%",".100",".571",".400",".400",".500",".397","","170","-0.2","0.6","-1.3","0.0","19667"
"Hunter Dozier","KCR","21","77","3","7","6","0","2.6%","26.0%",".203",".294",".243",".273",".446",".315","","108","-1.2","-0.5","-2.4","0.0","15117"
"Vinny Capra","TOR","3","5","0","0","0","0","20.0%","20.0%",".000",".000",".000",".200",".000",".139","","-19","0.1","-0.6","0.0","0.0","25040"
"Drew Jackson","OAK","3","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.7","0.1","-0.1","17807"
"Vidal Brujan","TBR","1","4","0","0","0","0","25.0%","0.0%",".000",".000",".000",".250",".000",".173","","15","-0.4","-0.8","0.2","-0.1","20536"
"Adam Engel","CHW","20","51","0","4","1","2","7.8%","23.5%",".085",".286",".213",".275",".298",".260","","73","0.4","-1.1","-1.0","-0.1","15082"
"Reese McGuire","CHW","13","45","0","2","2","0","4.4%","20.0%",".025",".188",".150",".186",".175",".166","","5","-0.1","-4.7","2.7","-0.1","15674"
"Dom Nunez","COL","8","22","0","2","1","0","27.3%","18.2%",".067",".167",".133",".364",".200",".288","","72","0.1","-0.6","-0.6","-0.1","15055"
"Connor Wong","BOS","2","7","0","0","1","0","0.0%","14.3%",".000",".167",".167",".143",".167",".128","","-27","0.1","-0.9","0.1","-0.1","19896"
"Harold Castro","DET","14","40","0","5","3","0","5.0%","25.0%",".081",".464",".351",".375",".432",".355","","139","-0.4","1.2","-3.0","-0.1","14691"
"Albert Pujols","STL","13","44","2","5","5","0","6.8%","15.9%",".175",".226",".225",".295",".400",".312","","104","-1.2","-1.0","-1.0","-0.1","1177"
"Keston Hiura","MIL","14","38","1","4","4","1","13.2%","44.7%",".091",".400",".212",".316",".303",".289","","84","0.5","-0.2","-1.6","-0.1","20003"
"Andrew Knapp","PIT","8","23","0","2","2","0","8.7%","13.0%",".048",".222",".190",".261",".238",".233","","49","0.2","-1.1","-0.2","-0.1","14942"
"Yonny Hernandez","ARI","9","19","0","2","0","2","10.5%","10.5%",".000",".143",".125",".222",".125",".176","","10","0.8","-1.2","0.0","-0.1","19432"
"Bryan Reynolds","PIT","22","95","2","9","4","1","11.6%","24.2%",".120",".276",".217",".316",".337",".299","","93","-0.6","-1.4","-2.3","-0.1","19326"
"Heliot Ramos","SFG","4","7","0","2","0","0","14.3%","28.6%",".000",".500",".333",".429",".333",".355","","132","0.0","0.2","-1.1","-0.1","22515"
"D.J. Stewart","BAL","3","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.7","0.0","-0.1","17766"
"Adam Haseley","CHW","5","12","0","0","0","0","16.7%","16.7%",".000",".250",".200",".333",".200",".265","","76","-0.1","-0.4","-0.6","-0.1","19878"
"Bryan Lavastida","CLE","6","15","0","0","0","0","20.0%","26.7%",".000",".125",".083",".267",".083",".198","","27","-0.1","-1.3","0.2","-0.1","24765"
"Dee Strange-Gordon","WSN","4","3","0","1","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.7","0.0","-0.1","8203"
"Daz Cameron","DET","2","6","0","1","0","1","16.7%","50.0%",".000",".000",".000",".167",".000",".116","","-32","0.2","-0.7","-0.2","-0.1","18353"
"Tyrone Taylor","MIL","14","48","0","2","4","0","4.2%","20.8%",".156",".257",".200",".250",".356",".268","","70","0.3","-1.4","-0.9","-0.1","13675"
"Lane Thomas","WSN","22","70","1","5","9","1","7.1%","32.9%",".094",".317",".219",".271",".313",".263","","67","0.5","-2.2","-0.8","-0.1","16939"
"Nick Allen","OAK","8","21","0","2","0","1","9.5%","28.6%",".105",".308",".211",".286",".316",".274","","85","0.6","0.3","-1.6","-0.1","22277"
"Brendan Donovan","STL","8","13","0","1","1","0","0.0%","15.4%",".000",".200",".167",".231",".167",".193","","27","-0.1","-1.2","0.0","-0.1","24679"
"Enrique Hernandez","BOS","24","107","1","12","12","0","8.4%","20.6%",".116",".230",".189",".262",".305",".256","","64","-0.2","-4.3","0.1","-0.1","10472"
"Zach McKinstry","LAD","2","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.2","-0.6","-0.1","19392"
"Wil Myers","SDP","15","59","0","4","7","0","5.1%","32.2%",".055",".324",".218",".254",".273",".237","","55","0.2","-2.9","0.2","-0.1","10047"
"Jeimer Candelario","DET","22","87","1","11","5","0","6.9%","21.8%",".100",".233",".188",".253",".288",".247","","62","-0.5","-4.0","0.4","-0.1","13621"
"Edmundo Sosa","STL","10","28","0","3","0","1","0.0%","42.9%",".000",".308",".160",".250",".160",".206","","35","0.7","-1.4","-0.3","-0.1","17022"
"Jean Segura","PHI","20","83","2","8","5","1","4.8%","14.5%",".103",".250",".231",".277",".333",".275","","75","0.4","-2.0","-1.5","-0.1","5933"
"Rhys Hoskins","PHI","25","101","2","12","9","0","12.9%","28.7%",".161",".263",".195",".297",".356",".295","","88","-0.3","-1.7","-2.4","-0.1","16472"
"Tyler Naquin","CIN","18","70","2","7","10","1","5.7%","25.7%",".167",".261",".212",".257",".379",".282","","76","0.5","-1.4","-1.7","-0.1","13359"
"Kevin Newman","PIT","14","52","0","4","8","1","7.7%","13.5%",".125",".293",".250",".308",".375",".304","","96","-0.8","-1.1","-1.5","-0.1","17696"
"Guillermo Heredia","ATL","17","34","2","6","4","0","11.8%","47.1%",".233",".167",".133",".235",".367",".271","","71","0.2","-1.0","-1.0","-0.1","18721"
"Diego Castillo","PIT","19","63","1","6","5","1","3.2%","17.5%",".067",".265",".233",".254",".300",".247","","59","-0.2","-3.3","0.3","-0.1","19906"
"Alan Trejo","COL","10","36","1","6","6","0","2.8%","22.2%",".114",".308",".257",".278",".371",".288","","72","0.4","-0.8","-1.2","-0.1","20056"
"Lorenzo Cain","MIL","17","63","0","10","3","1","7.9%","14.3%",".036",".229",".196",".270",".232",".235","","49","-0.2","-4.0","1.1","-0.1","9077"
"Matt Duffy","LAA","14","41","0","2","2","0","12.2%","22.0%",".028",".370",".278",".366",".306",".312","","108","-0.3","0.0","-2.2","-0.1","13836"
"Miguel Rojas","MIA","20","73","1","6","4","0","4.1%","8.2%",".087",".177",".174",".219",".261",".211","","39","-0.8","-6.0","2.7","-0.1","7802"
"Trayce Thompson","SDP","3","10","0","1","2","0","20.0%","50.0%",".000",".333",".125",".300",".125",".228","","49","-0.3","-0.9","-0.3","-0.1","9952"
"Manny Pina","ATL","5","17","0","1","2","0","5.9%","5.9%",".000",".143",".143",".235",".143",".189","","17","0.0","-1.7","0.2","-0.1","2829"
"Drew Ellis","ARI","3","8","0","1","1","0","0.0%","50.0%",".000",".250",".125",".125",".125",".112","","-33","0.0","-1.2","0.1","-0.1","19873"
"Elvis Andrus","OAK","23","87","1","10","3","1","10.3%","16.1%",".104",".210",".182",".276",".286",".261","","76","0.6","-1.7","-2.1","-0.1","8709"
"Niko Goodrum","HOU","11","33","0","1","1","0","3.0%","45.5%",".063",".294",".156",".182",".219",".180","","17","0.5","-2.4","0.5","-0.1","12092"
"Edwin Rios","LAD","8","23","1","3","2","0","4.3%","43.5%",".136",".364",".227",".261",".364",".278","","81","-0.5","-1.0","-0.6","-0.1","18316"
"Willie Calhoun","TEX","18","53","1","7","2","0","15.1%","11.3%",".136",".135",".136",".283",".273",".265","","76","-0.2","-1.6","-1.0","-0.1","17838"
"Hanser Alberto","LAD","9","21","0","2","2","0","0.0%","9.5%",".048",".316",".286",".286",".333",".274","","79","0.2","-0.3","-1.3","-0.1","11902"
"Yu Chang","CLE","3","7","0","0","0","0","0.0%","71.4%",".000",".000",".000",".000",".000",".000","","-100","0.0","-1.6","0.5","-0.1","14773"
"Josh VanMeter","PIT","15","44","1","4","2","1","6.8%","29.5%",".098",".222",".171",".227",".268",".227","","45","0.4","-2.4","0.0","-0.1","15170"
"Stephen Vogt","OAK","6","15","1","3","1","0","6.7%","40.0%",".214",".000",".071",".133",".286",".188","","24","0.0","-1.2","-0.2","-0.1","5000"
"J.J. Matijevic","HOU","2","5","0","0","0","0","0.0%","60.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-1.1","0.0","-0.1","20165"
"Jed Lowrie","OAK","13","46","1","6","4","1","8.7%","15.2%",".071",".235",".214",".283",".286",".262","","77","0.0","-1.1","-1.4","-0.1","4418"
"Luis Torrens","SEA","10","32","0","2","4","0","3.1%","34.4%",".033",".300",".200",".219",".233",".202","","35","-0.1","-2.3","0.3","-0.1","15905"
"Michael Hermosillo","CHC","15","31","0","2","2","0","12.9%","38.7%",".042",".167",".083",".290",".125",".230","","46","0.2","-1.7","-0.3","-0.1","16285"
"Andrew McCutchen","MIL","24","105","2","10","14","3","6.7%","21.9%",".116",".292",".242",".295",".358",".291","","86","-0.5","-2.2","-2.3","-0.1","9847"
"Seth Beer","ARI","22","78","1","4","8","0","10.3%","24.4%",".090",".298",".224",".333",".313",".297","","89","-0.7","-1.8","-1.8","-0.1","20493"
