"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"Cesar Valdez","LAA","0","0","0","1","0","1.0","0.00","0.00","0.00",".400","0.0%","80.0%","0.0%","86.5","9.00","5.02","3.12","3.12","0.0","9013"
"Sandy Leon","CLE","0","0","0","1","0","2.0","0.00","0.00","0.00",".000","100.0%","16.7%","0.0%","76.5","0.00","0.25","3.12","6.79","0.0","5273"
"Darin Ruf","NYM","0","0","0","1","0","2.0","0.00","0.00","0.00",".143","100.0%","28.6%","0.0%","60.3","0.00","4.66","3.12","6.79","0.0","9929"
"Zack Weiss","LAA","0","0","0","1","0","1.1","0.00","0.00","0.00",".000","100.0%","50.0%","0.0%","94.8","0.00","0.82","3.12","5.32","0.0","15444"
"Huascar Brazoban","MIA","0","1","0","14","0","19.2","11.90","5.95","0.92",".295","80.2%","45.7%","12.5%","97.3","2.75","4.04","3.93","3.81","0.0","6107"
"Luis Gonzalez","SFG","0","0","0","5","0","6.1","0.00","1.42","0.00",".310","60.0%","53.6%","0.0%","84.3","5.68","5.02","3.59","5.22","0.0","20332"
"Blake Treinen","LAD","1","1","0","4","0","4.0","11.25","0.00","2.25",".000","100.0%","62.5%","50.0%","97.1","2.25","1.58","3.87","1.35","0.0","12572"
"Luke Farrell","CHC","0","0","0","4","2","11.0","7.36","2.45","1.64",".294","82.0%","25.0%","12.5%","91.1","4.09","4.79","4.67","4.44","0.0","15101"
"Christian Bethancourt","- - -","0","0","0","3","0","3.0","3.00","3.00","0.00",".333","100.0%","25.0%","0.0%","77.4","0.00","6.42","3.45","7.37","0.0","10028"
"Stephen Strasburg","WSN","0","1","0","1","1","4.2","9.64","3.86","1.93",".500","41.7%","38.5%","20.0%","90.2","13.50","4.76","5.69","4.48","0.0","10131"
"Nick Maton","PHI","0","0","0","1","0","1.0","0.00","0.00","0.00",".571","25.0%","57.1%","0.0%","79.8","27.00","12.83","3.12","6.06","0.0","21635"
"Randal Grichuk","COL","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","66.7%","0.0%","66.3","0.00","2.10","3.12","4.59","0.0","10243"
"Anthony Banda","- - -","1","1","0","32","1","26.2","10.13","4.39","1.35",".453","72.5%","33.3%","11.4%","95.2","6.75","4.99","4.51","4.48","0.0","14706"
"Phil Gosselin","LAA","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","66.7%","0.0%","49.2","0.00","2.67","3.12","4.59","0.0","10953"
"Jack Mayfield","LAA","0","0","0","1","0","1.0","0.00","0.00","0.00",".250","100.0%","25.0%","0.0%","62.0","0.00","4.60","3.12","6.06","0.0","15402"
"Anthony DeSclafani","SFG","0","2","0","5","5","19.0","8.05","1.89","1.89",".441","53.9%","43.7%","15.4%","93.0","6.63","5.47","4.86","4.13","0.0","13050"
"Pablo Reyes","MIL","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","33.3%","0.0%","76.9","0.00","0.89","3.12","4.59","0.0","16357"
"Andres Machado","WSN","1","0","0","38","0","43.1","7.68","3.95","1.04",".290","66.1%","46.3%","10.6%","96.0","4.57","4.60","4.30","4.39","0.0","14681"
"Shaun Anderson","TOR","0","0","0","1","0","1.0","0.00","0.00","0.00",".571","50.0%","42.9%","0.0%","91.6","18.00","6.80","3.12","7.52","0.0","19453"
"Reese McGuire","BOS","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","33.3%","0.0%","62.0","0.00","2.37","3.12","6.06","0.0","15674"
"Matthew Boyd","SEA","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","66.7%","0.0%","93.6","0.00","1.59","3.12","3.12","0.0","15440"
"Kevin Plawecki","BOS","0","0","0","1","0","1.0","0.00","0.00","0.00",".250","100.0%","0.0%","0.0%","74.5","0.00","11.17","3.12","7.52","0.0","13807"
"Chris Owings","BAL","0","0","0","1","0","1.0","0.00","0.00","0.00",".400","50.0%","20.0%","0.0%","56.6","9.00","11.87","3.12","4.59","0.0","10030"
"Luis Perdomo","MIL","1","0","0","8","0","12.1","2.19","1.46","0.73",".238","94.8%","69.8%","12.5%","","1.46","3.63","4.17","4.07","0.0","14682"
"Brennan Bernardino","SEA","0","1","0","2","0","2.1","0.00","7.71","0.00",".273","40.0%","50.0%","0.0%","92.6","3.86","1.64","5.69","8.21","0.0","16835"
"Bailey Falter","PHI","3","3","0","14","10","57.1","8.16","2.04","2.04",".271","80.6%","31.0%","16.0%","92.1","4.08","4.57","5.25","4.37","0.0","20070"
"Andrew Knizner","STL","0","0","0","1","0","0.2","0.00","0.00","0.00",".333","100.0%","33.3%","0.0%","68.4","0.00","7.15","3.12","5.32","0.0","19514"
"Jordan Sheffield","COL","0","0","0","2","0","2.0","4.50","9.00","0.00",".400","100.0%","60.0%","0.0%","93.5","0.00","6.42","5.12","5.85","0.0","19682"
"Marwin Gonzalez","NYY","0","0","0","1","0","0.1","0.00","0.00","0.00",".000","100.0%","100.0%","0.0%","67.5","0.00","2.59","3.12","3.12","0.0","5497"
"Adonis Medina","NYM","1","0","1","14","0","23.2","6.46","2.28","0.76",".346","59.1%","51.9%","8.7%","93.3","6.08","5.09","4.05","4.38","0.0","19903"
"Andrew Nardi","MIA","0","1","0","5","0","5.0","12.60","5.40","1.80",".600","47.9%","19.0%","11.1%","94.5","14.40","5.95","4.72","4.76","0.0","25942"
"Ehire Adrianza","WSN","0","0","0","1","0","1.0","9.00","9.00","0.00",".000","100.0%","0.0%","0.0%","60.3","0.00","1.35","4.12","7.06","0.0","8418"
"Andrelton Simmons","CHC","0","0","0","1","0","1.0","0.00","9.00","0.00",".625","16.7%","25.0%","0.0%","76.9","45.00","6.72","6.12","11.99","0.0","10847"
"Franmil Reyes","CHC","0","0","0","1","0","1.0","9.00","0.00","0.00",".000","100.0%","100.0%","0.0%","86.2","0.00","3.09","4.12","4.12","0.0","14566"
"Conner Menez","CHC","0","0","0","1","0","1.0","9.00","0.00","0.00",".333","100.0%","33.3%","0.0%","90.6","0.00","10.33","4.12","5.59","0.0","19199"
"Jose Castillo","SDP","0","0","0","1","0","1.0","9.00","9.00","0.00",".333","50.0%","66.7%","0.0%","94.6","9.00","12.75","4.12","5.59","0.0","17169"
"Jorge Alcala","MIN","0","0","0","2","0","2.1","7.71","7.71","0.00",".333","100.0%","50.0%","0.0%","95.2","0.00","4.63","3.98","5.24","0.0","19459"
"Caleb Kilian","CHC","0","2","0","3","3","11.1","7.15","9.53","0.00",".324","37.5%","50.0%","0.0%","94.8","10.32","4.36","4.97","6.79","0.0","26213"
"Riley O'Brien","SEA","0","0","0","1","0","1.0","9.00","9.00","0.00",".333","100.0%","100.0%","0.0%","92.8","0.00","2.23","4.12","4.12","0.0","20348"
"Dylan Coleman","KCR","3","1","0","56","0","55.1","9.43","5.53","0.81",".232","79.4%","39.9%","8.6%","97.7","2.60","4.07","4.26","4.62","0.0","22276"
"Jake Fishman","MIA","0","0","0","2","0","4.1","2.08","0.00","0.00",".353","87.5%","41.2%","0.0%","","2.08","6.76","4.04","6.08","0.0","20060"
"Luis Frias","ARI","1","0","0","10","0","11.2","6.94","6.94","0.00",".390","38.5%","41.5%","0.0%","96.6","12.34","5.47","4.15","6.04","0.0","21997"
"Bryce Montes de Oca","NYM","0","0","0","1","0","0.2","13.50","13.50","0.00",".500","100.0%","0.0%","0.0%","","0.00","","4.62","6.82","0.0","21319"
"Mike Brosseau","MIL","0","0","0","3","0","3.0","0.00","3.00","0.00",".167","100.0%","50.0%","0.0%","73.8","0.00","13.62","4.12","5.10","0.0","19683"
"Harold Castro","DET","0","0","0","4","0","4.0","2.25","2.25","0.00",".400","75.0%","26.7%","0.0%","69.7","4.50","7.56","4.12","6.69","0.0","14691"
"Jeremiah Estrada","CHC","0","0","0","2","0","1.2","10.80","10.80","0.00",".250","66.7%","25.0%","0.0%","97.2","5.40","2.16","4.32","5.20","0.0","22210"
"Matthew Liberatore","STL","2","1","0","8","6","29.2","7.58","4.25","1.52",".330","74.4%","34.7%","11.9%","93.4","5.46","5.36","5.04","4.93","0.0","22294"
"Bryse Wilson","PIT","2","8","0","19","16","82.1","6.01","2.40","1.64",".322","60.6%","44.1%","15.8%","93.1","6.12","5.69","5.14","4.46","0.0","19990"
"Carson Kelly","ARI","0","0","0","3","0","3.1","0.00","5.40","0.00",".412","66.7%","17.6%","0.0%","62.3","8.10","5.72","4.92","8.44","0.0","13620"
"Charlie Culberson","TEX","0","0","0","2","0","2.0","0.00","4.50","0.00",".143","100.0%","42.9%","0.0%","89.9","0.00","3.16","4.62","6.82","0.0","3298"
"Jose Urena","- - -","3","5","0","15","11","63.2","5.23","4.66","1.27",".302","63.2%","49.8%","13.4%","96.2","5.80","5.50","5.35","5.06","0.0","11589"
"Tyler Matzek","ATL","4","2","1","33","0","32.2","6.89","4.68","0.55",".205","66.3%","31.8%","4.3%","94.3","3.03","4.18","4.13","5.40","0.0","10058"
"Tyler Thornburg","- - -","0","1","0","14","0","19.0","6.63","5.21","0.47",".250","67.7%","32.8%","3.2%","93.5","3.32","3.09","4.23","5.94","0.0","10688"
"Josh Fleming","TBR","2","4","0","8","2","26.1","8.20","3.76","1.03",".409","45.1%","61.5%","15.8%","92.6","6.84","4.30","4.15","3.72","0.0","20418"
"Brian Serven","COL","0","0","0","1","0","1.0","0.00","9.00","0.00",".000","100.0%","50.0%","0.0%","73.4","0.00","5.76","6.12","7.59","0.0","19422"
"Mychal Givens","- - -","7","3","2","54","0","54.2","10.21","3.79","1.32",".307","76.0%","44.1%","14.3%","93.7","3.79","3.74","4.24","3.84","0.0","10430"
"Robert Gsellman","CHC","0","2","1","8","0","15.1","5.28","1.76","1.17",".300","58.1%","41.2%","11.1%","93.5","4.70","7.20","4.23","4.26","0.0","13696"
"Nate Fisher","NYM","0","0","0","1","0","3.0","3.00","6.00","0.00",".125","100.0%","25.0%","0.0%","92.4","0.00","2.84","4.45","6.90","0.0","25512"
"Andrew Wantz","LAA","2","0","0","31","1","37.0","8.03","3.41","1.22",".232","83.3%","30.3%","10.0%","93.7","2.92","4.09","4.39","4.62","0.0","24933"
"Silvino Bracho","ATL","0","0","0","1","0","1.0","0.00","0.00","0.00",".000","100.0%","66.7%","0.0%","94.1","0.00","5.22","6.12","6.12","0.0","15051"
"Ryan Tepera","LAA","3","2","2","48","0","47.1","6.65","3.42","0.95",".206","66.7%","43.0%","9.8%","92.9","3.80","3.35","4.28","4.49","0.0","10291"
"Enoli Paredes","HOU","0","0","0","3","0","3.0","6.00","9.00","0.00",".333","83.3%","44.4%","0.0%","95.0","3.00","3.79","4.79","5.77","0.0","20447"
"Jesus Tinoco","TEX","0","0","0","6","0","7.2","8.22","3.52","1.17",".211","75.8%","45.0%","14.3%","96.4","3.52","3.28","4.16","3.81","0.0","16300"
"Zac Lowther","BAL","0","0","0","1","0","5.1","1.69","3.38","0.00",".333","45.5%","45.8%","0.0%","90.7","8.44","6.07","4.43","7.19","0.0","20243"
"Jose Cisnero","DET","0","0","0","16","0","14.1","6.28","7.53","0.00",".225","81.0%","37.5%","0.0%","95.5","1.88","3.90","4.24","5.88","0.0","6399"
"Reyes Moronta","- - -","0","0","0","27","0","28.0","9.64","3.54","1.61",".235","77.8%","30.6%","12.2%","95.1","4.18","3.16","4.69","4.52","0.0","14966"
"Gregory Santos","SFG","0","0","0","2","0","3.2","4.91","7.36","0.00",".250","66.7%","75.0%","0.0%","98.7","4.91","3.23","4.48","5.29","0.0","21894"
"Brandon Bielak","HOU","0","0","0","4","0","10.1","8.71","2.61","0.87",".276","80.9%","50.0%","7.7%","93.3","3.48","3.93","4.19","4.77","0.0","19866"
"Austin Adams","SDP","1","0","0","2","0","2.1","7.71","11.57","0.00",".000","100.0%","100.0%","0.0%","92.7","0.00","3.76","5.26","5.26","0.0","13801"
"Pedro Baez","HOU","0","0","0","3","0","2.1","7.71","11.57","0.00",".455","25.0%","36.4%","0.0%","90.2","11.57","9.96","5.26","7.78","0.0","5420"
"Cam Vieaux","PIT","0","0","0","8","0","8.2","15.58","5.19","2.08",".520","54.9%","28.0%","16.7%","93.2","10.38","5.19","4.74","3.77","0.0","19529"
"Matt Dermody","CHC","0","0","0","1","0","1.0","9.00","18.00","0.00",".500","50.0%","25.0%","0.0%","92.3","18.00","28.26","7.12","7.12","0.0","14844"
"Matt Peacock","- - -","0","0","0","9","0","10.0","5.40","3.60","0.90",".314","68.5%","60.0%","16.7%","","5.40","3.68","4.42","4.00","0.0","20339"
"Danny Young","- - -","0","0","0","3","0","6.1","8.53","2.84","1.42",".435","86.2%","50.0%","12.5%","","4.26","4.36","4.23","4.03","0.0","18439"
"Drew Steckenrider","SEA","0","2","2","16","0","14.1","6.28","3.14","1.26",".373","73.3%","34.0%","11.1%","94.4","5.65","8.30","4.59","4.62","0.0","18806"
"Ashton Goudeau","COL","1","0","1","12","0","20.1","7.08","4.43","1.33",".338","55.2%","36.8%","10.7%","92.8","7.08","4.60","4.94","5.04","0.0","15139"
"Alcides Escobar","WSN","0","0","0","2","0","1.2","0.00","5.40","0.00",".375","60.0%","37.5%","0.0%","82.4","10.80","6.80","6.72","7.60","0.0","6310"
"Glenn Otto","TEX","6","8","0","21","21","104.2","7.05","4.73","1.20",".254","70.9%","45.7%","12.8%","92.5","4.82","5.22","5.18","4.97","0.0","21366"
"Matt Reynolds","CIN","0","0","0","2","0","1.1","0.00","0.00","0.00",".429","80.0%","42.9%","0.0%","75.0","6.75","7.29","7.62","10.92","0.0","13788"
"Willians Astudillo","MIA","0","0","0","2","0","2.0","0.00","9.00","0.00",".000","100.0%","20.0%","0.0%","71.1","0.00","13.62","6.12","6.85","0.0","15608"
"Nicholas Padilla","CHC","0","0","0","1","0","1.2","5.40","10.80","0.00",".333","75.0%","33.3%","0.0%","","5.40","6.07","5.52","7.28","0.0","21327"
"Cole Sulser","MIA","1","3","2","33","0","29.1","10.43","3.68","1.53",".377","64.1%","37.5%","17.2%","91.9","5.52","5.43","4.25","3.48","0.0","15256"
"Victor Caratini","MIL","0","0","0","1","0","1.0","0.00","9.00","0.00",".400","25.0%","40.0%","0.0%","64.2","27.00","4.42","9.12","12.06","0.0","14968"
"Pedro Avila","SDP","0","0","0","2","0","4.0","11.25","2.25","2.25",".200","55.6%","54.5%","33.3%","93.1","4.50","6.14","5.37","3.22","0.0","18864"
"Ryan Weber","NYY","0","0","1","3","0","7.2","2.35","1.17","1.17",".091","100.0%","60.9%","20.0%","","1.17","5.50","4.69","3.95","0.0","10160"
"Michael Kelly","PHI","0","0","0","4","0","4.0","9.00","2.25","2.25",".222","100.0%","20.0%","20.0%","93.2","2.25","4.39","5.87","4.46","0.0","12791"
"Roenis Elias","SEA","0","0","0","7","0","7.2","7.04","3.52","1.17",".261","81.4%","50.0%","10.0%","93.6","3.52","2.67","4.43","4.64","0.0","12673"
"Matt Barnes","BOS","0","4","4","34","0","29.2","8.19","5.46","0.61",".322","60.2%","47.3%","6.1%","95.0","5.76","4.01","4.20","4.96","0.0","12863"
"Tyler Alexander","DET","3","8","0","21","11","68.0","4.90","2.12","1.46",".281","68.4%","36.5%","11.7%","90.2","4.76","5.22","4.84","4.77","0.0","17735"
"Chris Devenski","ARI","2","1","0","10","0","10.2","7.59","0.84","1.69",".343","53.0%","40.5%","12.5%","93.9","7.59","4.57","4.43","4.20","0.0","12763"
"Jackie Bradley Jr.","BOS","0","0","0","1","0","1.0","9.00","27.00","0.00",".333","75.0%","33.3%","0.0%","83.1","9.00","8.72","10.12","11.59","0.0","12984"
"Jose Ruiz","CHW","1","0","0","53","0","50.2","9.95","4.62","1.24",".290","73.5%","42.8%","13.0%","97.1","4.44","4.27","4.25","4.01","0.0","14552"
"Damon Jones","PHI","0","0","0","4","0","4.2","9.64","9.64","0.00",".308","58.3%","38.5%","0.0%","93.3","9.64","5.26","6.12","7.38","0.0","23310"
"Justin Grimm","OAK","0","0","0","15","0","15.1","6.46","4.11","0.59",".340","74.2%","41.2%","5.3%","93.0","4.11","5.12","4.29","5.27","0.0","11720"
"Beau Sulser","- - -","0","0","0","8","0","20.0","8.10","3.60","1.35",".311","63.4%","46.9%","13.0%","93.1","4.05","3.16","4.62","4.36","0.0","23420"
"Lucas Sims","CIN","1","0","1","6","0","6.2","6.75","8.10","0.00",".263","41.7%","52.6%","0.0%","93.8","9.45","4.95","4.77","5.87","0.0","13470"
"Alejo Lopez","CIN","0","0","0","2","0","1.2","0.00","0.00","5.40",".000","100.0%","16.7%","20.0%","81.2","5.40","4.89","10.92","7.52","0.0","21127"
"Art Warren","CIN","2","3","3","37","0","34.1","9.70","4.72","1.31",".311","64.4%","37.9%","12.8%","93.8","6.03","4.33","4.52","4.29","0.0","18251"
"Jandel Gustave","MIL","2","0","0","27","0","28.0","8.68","3.54","1.29",".276","77.2%","50.0%","14.3%","96.2","3.86","4.01","4.44","4.05","0.0","14665"
"Kyle Muller","ATL","1","1","0","2","2","7.2","9.39","8.22","1.17",".273","39.7%","36.4%","16.7%","94.5","10.57","6.22","5.47","4.92","0.0","20167"
"Corey Knebel","PHI","3","5","12","46","0","44.2","8.26","5.64","0.81",".244","71.4%","39.3%","8.5%","95.8","3.43","3.74","4.46","4.84","0.0","15010"
"Foster Griffin","KCR","0","0","0","5","0","4.1","4.15","8.31","0.00",".353","36.4%","40.0%","0.0%","93.9","12.46","15.00","5.66","7.01","0.0","16432"
"Edwin Uceta","ARI","0","0","0","10","0","17.0","6.88","3.71","1.06",".240","52.1%","42.3%","9.1%","93.4","5.82","3.55","4.53","4.90","0.0","20539"
"Evan Lee","WSN","0","1","0","4","1","8.2","7.27","7.27","1.04",".296","76.9%","39.3%","8.3%","91.9","4.15","6.30","5.77","6.31","0.0","24988"
"Chad Pinder","OAK","0","0","0","1","0","1.0","0.00","18.00","0.00",".500","40.0%","0.0%","0.0%","66.0","27.00","25.06","12.12","13.59","0.0","15191"
"Patrick Murphy","WSN","0","0","0","6","0","5.2","6.35","12.71","0.00",".364","62.5%","59.1%","0.0%","96.3","6.35","5.58","5.94","7.50","-0.1","19712"
"Matt Batten","SDP","0","0","0","2","0","2.0","4.50","0.00","4.50",".167","100.0%","0.0%","16.7%","57.0","4.50","3.98","8.62","6.52","-0.1","20157"
"Paul Fry","- - -","0","0","0","13","0","13.0","9.69","6.23","0.69",".286","58.3%","62.9%","25.0%","91.9","6.23","5.09","4.51","3.96","-0.1","15832"
"Justin Bruihl","LAD","1","1","0","18","0","17.2","5.60","2.55","1.02",".245","74.3%","39.2%","9.1%","88.9","3.57","3.87","4.71","5.06","-0.1","23779"
"Nicklaus Snyder","TEX","0","0","0","2","0","1.0","0.00","27.00","0.00",".250","50.0%","25.0%","0.0%","97.0","18.00","10.58","12.12","15.06","-0.1","23493"
"Michael Feliz","BOS","0","0","0","1","0","3.1","10.80","5.40","2.70",".000","62.5%","71.4%","100.0%","93.8","2.70","7.33","6.42","2.96","-0.1","11903"
"Shane Greene","- - -","1","0","0","2","0","3.0","6.00","3.00","3.00",".222","76.9%","10.0%","16.7%","","6.00","5.54","7.12","5.72","-0.1","10756"
"Luis Torrens","SEA","0","0","0","1","0","1.0","0.00","0.00","9.00",".250","100.0%","20.0%","33.3%","77.1","9.00","28.08","16.12","7.52","-0.1","15905"
"Garrett Hill","DET","3","3","0","10","8","48.2","4.99","3.88","1.11",".233","76.0%","38.1%","8.5%","91.6","3.70","5.80","5.09","5.63","-0.1","25097"
"Eduard Bazardo","BOS","0","0","0","2","0","2.0","4.50","0.00","4.50",".167","0.0%","71.4%","50.0%","94.7","9.00","2.93","8.62","3.59","-0.1","20997"
"Derek Law","- - -","1","1","0","4","0","5.0","5.40","3.60","1.80",".235","45.5%","38.9%","14.3%","94.9","1.80","4.73","6.32","5.78","-0.1","13133"
"Max Meyer","MIA","0","1","0","2","2","6.0","9.00","3.00","3.00",".313","64.5%","44.4%","25.0%","94.9","7.50","5.43","6.45","4.08","-0.1","27474"
"Parker Markel","OAK","0","0","0","3","0","3.0","9.00","15.00","0.00",".200","100.0%","40.0%","0.0%","95.1","0.00","8.77","6.12","7.59","-0.1","12106"
"Trent Thornton","TOR","0","2","0","31","0","44.0","7.36","3.27","1.43",".270","76.3%","32.6%","12.7%","93.8","4.30","5.29","4.71","4.48","-0.1","17948"
"JC Mejia","MIL","0","0","0","2","0","2.1","3.86","19.29","0.00",".500","40.0%","30.0%","0.0%","95.9","23.14","13.22","8.69","9.32","-0.1","20617"
"Alexander Wells","BAL","0","0","0","2","0","3.2","14.73","0.00","4.91",".375","100.0%","40.0%","40.0%","88.6","4.91","1.93","6.94","1.85","-0.1","19845"
"Yu Chang","TBR","0","0","0","2","0","2.0","0.00","0.00","4.50",".500","65.2%","36.4%","25.0%","78.0","13.50","13.87","9.62","6.06","-0.1","14773"
"Bubby Rossman","PHI","0","0","0","1","0","1.0","9.00","9.00","9.00",".000","0.0%","0.0%","33.3%","96.7","18.00","5.02","17.12","8.52","-0.1","17179"
"Mike Ford","ATL","0","0","0","1","0","1.0","0.00","9.00","9.00",".000","0.0%","25.0%","50.0%","69.9","18.00","5.47","19.12","9.06","-0.1","15585"
"Josh Harrison","CHW","0","0","0","3","0","3.0","6.00","6.00","3.00",".615","52.1%","35.7%","16.7%","56.9","18.00","6.22","8.12","6.72","-0.1","8202"
"Reiver Sanmartin","CIN","4","4","0","34","4","45.1","7.15","4.17","1.39",".366","60.4%","55.0%","15.9%","90.9","6.95","4.09","4.93","4.35","-0.1","19754"
"Jose Butto","NYM","0","0","0","1","1","4.0","11.25","4.50","4.50",".500","48.8%","18.8%","25.0%","94.7","15.75","6.34","8.62","5.06","-0.1","23313"
"Michael A. Taylor","KCR","0","0","0","1","0","2.0","9.00","9.00","4.50",".500","89.3%","33.3%","25.0%","92.5","9.00","9.61","10.62","7.06","-0.1","11489"
"Daniel Duarte","CIN","0","0","0","3","0","2.2","6.75","10.13","3.38",".250","65.2%","11.1%","14.3%","96.2","10.13","6.51","9.87","8.85","-0.1","17480"
"Robbie Erlin","LAD","0","0","0","2","0","2.0","4.50","4.50","4.50",".167","62.5%","28.6%","33.3%","89.4","9.00","8.10","10.12","5.82","-0.1","10354"
"Ronel Blanco","HOU","0","0","0","7","0","6.1","9.95","5.68","1.42",".368","69.0%","20.0%","12.5%","95.6","7.11","7.85","5.33","5.13","-0.1","19407"
"Whit Merrifield","TOR","0","0","0","1","0","1.0","0.00","0.00","9.00",".250","62.5%","40.0%","33.3%","59.8","18.00","23.54","19.12","10.52","-0.1","11281"
"Hanser Alberto","LAD","0","0","0","8","0","8.0","1.13","3.38","1.13",".233","84.9%","22.6%","5.6%","66.7","3.38","6.38","6.00","7.67","-0.1","11902"
"Yunior Marte","SFG","0","1","0","27","0","33.2","8.02","3.74","0.80",".333","57.9%","52.0%","12.0%","97.7","6.15","4.27","4.28","4.21","-0.1","14416"
"Sam Selman","OAK","0","0","0","12","0","14.2","9.82","2.45","1.84",".257","76.3%","42.1%","17.6%","89.3","4.30","3.55","4.42","3.46","-0.1","13397"
"Sean Reid-Foley","NYM","0","0","0","7","0","10.0","7.20","6.30","0.90",".222","66.2%","39.3%","7.1%","96.0","5.40","3.33","5.22","5.98","-0.1","17034"
"Hunter Dozier","KCR","0","0","0","1","0","1.0","0.00","9.00","9.00",".250","62.5%","60.0%","50.0%","70.5","18.00","11.87","19.12","9.06","-0.1","15117"
"Donovan Walton","SFG","0","0","0","1","0","1.0","0.00","9.00","9.00",".400","38.5%","50.0%","100.0%","46.2","27.00","17.65","19.12","7.59","-0.1","19314"
"Austin Wynns","SFG","0","0","0","2","0","2.0","0.00","4.50","4.50",".250","38.5%","22.2%","20.0%","57.7","13.50","4.01","11.12","8.29","-0.1","15271"
"Drew Smith","NYM","2","3","0","37","0","41.0","10.32","3.07","1.76",".255","86.6%","34.0%","14.8%","95.9","3.51","3.95","4.39","3.79","-0.1","17755"
"Dinelson Lamet","- - -","1","2","0","23","0","23.0","11.35","4.70","1.57",".316","63.7%","33.9%","15.4%","95.4","6.26","4.76","4.82","4.21","-0.1","17186"
"Ray Kerr","SDP","0","0","0","7","0","5.0","5.40","7.20","1.80",".154","35.7%","21.4%","11.1%","96.1","9.00","12.38","6.92","6.96","-0.1","23809"
"Angel Zerpa","KCR","2","1","0","3","2","11.0","2.45","2.45","1.64",".194","97.8%","51.4%","16.7%","94.2","1.64","7.61","5.76","4.99","-0.1","22717"
"Gerardo Reyes","LAA","0","0","0","2","0","2.0","0.00","13.50","4.50",".250","100.0%","11.1%","16.7%","96.3","4.50","5.02","14.12","12.02","-0.1","16306"
"Locke St. John","CHC","0","0","0","1","0","2.0","18.00","0.00","9.00",".333","0.0%","0.0%","50.0%","89.3","13.50","26.86","12.12","2.06","-0.1","16850"
"Cristopher Sanchez","PHI","2","2","0","13","3","34.0","8.47","3.97","1.32",".244","69.2%","53.7%","17.9%","","5.03","4.60","4.83","4.12","-0.1","20778"
"Tyler Cyr","PHI","0","0","0","1","0","0.1","0.00","0.00","27.00",".500","100.0%","0.0%","50.0%","94.9","27.00","29.95","42.12","11.93","-0.1","18421"
"Chris Ellis","BAL","0","0","0","2","2","4.1","4.15","12.46","0.00",".313","58.3%","50.0%","0.0%","93.0","10.38","6.63","7.04","8.74","-0.1","16125"
"Andrew Vasquez","TOR","0","0","0","9","0","6.2","8.10","4.05","1.35",".263","56.6%","45.0%","20.0%","","8.10","5.99","5.97","5.12","-0.1","19482"
"Collin Snider","KCR","4","2","0","32","0","25.2","5.26","3.86","0.70",".321","59.1%","51.2%","9.5%","","6.31","5.61","4.37","4.56","-0.1","23307"
"Adrian Martinez","OAK","3","3","0","6","6","29.0","7.76","2.79","1.86",".282","67.5%","38.5%","16.2%","","5.28","5.29","5.22","4.41","-0.1","21023"
"Domingo Acevedo","OAK","3","3","0","60","0","59.1","7.43","2.43","1.21",".219","74.8%","40.2%","12.1%","93.1","3.64","3.53","4.18","4.06","-0.1","17092"
"Luke Barker","MIL","0","0","0","3","0","4.0","6.75","0.00","4.50",".357","47.6%","50.0%","66.7%","91.0","11.25","13.70","8.12","2.72","-0.1","19609"
"David McKay","- - -","0","0","0","4","0","6.2","4.05","5.40","1.35",".292","66.0%","44.0%","10.0%","92.4","6.75","8.72","5.97","6.22","-0.1","19814"
"Josh Winckowski","BOS","5","7","0","13","13","63.1","5.40","3.27","1.42",".314","67.8%","50.5%","14.9%","93.6","5.83","4.99","5.16","4.66","-0.1","22387"
"Dillon Peters","PIT","5","2","0","22","4","39.1","5.95","3.89","1.14",".256","71.1%","43.0%","10.4%","93.1","4.58","4.51","4.75","4.89","-0.1","18790"
"Rowan Wick","CHC","4","7","9","55","0","56.1","9.27","3.99","1.28",".377","72.3%","44.8%","15.7%","94.9","4.47","5.54","4.29","3.77","-0.1","14646"
"Mark Leiter","CHC","2","6","1","27","4","57.1","9.42","3.30","1.57",".245","75.4%","49.0%","20.4%","91.3","4.08","4.07","4.66","3.64","-0.1","15551"
"Yoan Lopez","NYM","1","0","0","8","0","11.0","8.18","4.09","1.64",".364","69.8%","40.0%","11.8%","95.9","5.73","4.01","5.30","5.21","-0.1","17181"
"Xzavion Curry","CLE","0","1","0","2","2","9.1","2.89","5.79","0.96",".333","69.9%","29.7%","7.1%","92.2","5.79","5.80","6.12","6.93","-0.1","25595"
"Blake Taylor","HOU","1","1","0","19","0","16.0","5.06","5.63","0.56",".259","77.2%","45.5%","6.3%","92.7","3.94","4.30","4.87","5.53","-0.1","16418"
"Domingo Tapia","OAK","0","0","0","9","0","15.0","6.60","6.60","0.60",".382","64.4%","47.3%","5.3%","97.7","7.80","4.54","4.92","5.91","-0.1","12178"
